TOT_P_2018,TOT_P_2006,GRD_ID,TOT_P_2011
0,0,CRS3035RES1000mN3950000E5291000,0
0,0,CRS3035RES1000mN3950000E5292000,0
0,0,CRS3035RES1000mN3950000E5293000,0
0,0,CRS3035RES1000mN3950000E5294000,0
0,0,CRS3035RES1000mN3950000E5295000,0
0,0,CRS3035RES1000mN3950000E5296000,0
0,0,CRS3035RES1000mN3950000E5297000,0
0,0,CRS3035RES1000mN3950000E5298000,0
0,0,CRS3035RES1000mN3950000E5299000,0
2,2,CRS3035RES1000mN3950000E5300000,2
4,2,CRS3035RES1000mN3950000E5301000,4
9,5,CRS3035RES1000mN3950000E5302000,3
7,18,CRS3035RES1000mN3950000E5303000,12
5,0,CRS3035RES1000mN3950000E5304000,0
2,3,CRS3035RES1000mN3950000E5305000,4
7,9,CRS3035RES1000mN3950000E5306000,8
0,0,CRS3035RES1000mN3950000E5307000,0
0,0,CRS3035RES1000mN3950000E5308000,0
0,0,CRS3035RES1000mN3950000E5309000,0
2,0,CRS3035RES1000mN3950000E5310000,0
7,10,CRS3035RES1000mN3950000E5311000,10
5,8,CRS3035RES1000mN3950000E5312000,5
1,1,CRS3035RES1000mN3950000E5313000,3
3,0,CRS3035RES1000mN3950000E5314000,0
4,2,CRS3035RES1000mN3950000E5315000,2
4,1,CRS3035RES1000mN3950000E5316000,1
5,7,CRS3035RES1000mN3950000E5317000,7
8,2,CRS3035RES1000mN3950000E5318000,1
6,0,CRS3035RES1000mN3950000E5319000,5
0,0,CRS3035RES1000mN3950000E5345000,0
0,0,CRS3035RES1000mN3950000E5347000,0
0,0,CRS3035RES1000mN3950000E5348000,0
0,0,CRS3035RES1000mN3950000E5349000,0
0,0,CRS3035RES1000mN3950000E5350000,0
0,0,CRS3035RES1000mN3951000E5036000,0
3,0,CRS3035RES1000mN3951000E5037000,0
14,8,CRS3035RES1000mN3951000E5038000,4
47,19,CRS3035RES1000mN3951000E5039000,21
2,0,CRS3035RES1000mN3951000E5040000,0
4,34,CRS3035RES1000mN3951000E5167000,23
20,8,CRS3035RES1000mN3951000E5168000,5
4,7,CRS3035RES1000mN3951000E5169000,4
3,0,CRS3035RES1000mN3951000E5170000,0
0,0,CRS3035RES1000mN3951000E5171000,0
0,0,CRS3035RES1000mN3951000E5172000,0
0,0,CRS3035RES1000mN3951000E5173000,0
6,0,CRS3035RES1000mN3951000E5277000,0
5,0,CRS3035RES1000mN3951000E5278000,5
4,0,CRS3035RES1000mN3951000E5279000,0
3,1,CRS3035RES1000mN3951000E5280000,2
2,0,CRS3035RES1000mN3951000E5281000,0
3,2,CRS3035RES1000mN3951000E5282000,1
6,9,CRS3035RES1000mN3951000E5283000,7
3,1,CRS3035RES1000mN3951000E5284000,1
2,7,CRS3035RES1000mN3951000E5285000,3
3,2,CRS3035RES1000mN3951000E5286000,2
0,0,CRS3035RES1000mN3951000E5287000,0
0,0,CRS3035RES1000mN3951000E5288000,0
0,0,CRS3035RES1000mN3951000E5289000,0
0,0,CRS3035RES1000mN3951000E5290000,0
0,0,CRS3035RES1000mN3951000E5291000,0
0,0,CRS3035RES1000mN3951000E5292000,0
0,0,CRS3035RES1000mN3951000E5293000,0
0,0,CRS3035RES1000mN3951000E5294000,0
0,0,CRS3035RES1000mN3951000E5295000,0
0,0,CRS3035RES1000mN3951000E5296000,0
0,0,CRS3035RES1000mN3951000E5297000,0
0,0,CRS3035RES1000mN3951000E5298000,0
0,0,CRS3035RES1000mN3951000E5299000,0
3,3,CRS3035RES1000mN3951000E5300000,2
2,5,CRS3035RES1000mN3951000E5301000,4
1,2,CRS3035RES1000mN3951000E5302000,2
3,8,CRS3035RES1000mN3951000E5303000,5
4,0,CRS3035RES1000mN3951000E5304000,0
5,11,CRS3035RES1000mN3951000E5305000,7
9,12,CRS3035RES1000mN3951000E5306000,12
0,0,CRS3035RES1000mN3951000E5307000,0
0,1,CRS3035RES1000mN3951000E5308000,0
2,6,CRS3035RES1000mN3951000E5309000,1
3,1,CRS3035RES1000mN3951000E5310000,1
11,13,CRS3035RES1000mN3951000E5311000,7
17,1,CRS3035RES1000mN3951000E5312000,2
2,15,CRS3035RES1000mN3951000E5313000,6
3,2,CRS3035RES1000mN3951000E5314000,0
6,4,CRS3035RES1000mN3951000E5315000,7
4,3,CRS3035RES1000mN3951000E5316000,7
9,8,CRS3035RES1000mN3951000E5317000,6
23,22,CRS3035RES1000mN3951000E5318000,17
7,7,CRS3035RES1000mN3951000E5319000,9
0,0,CRS3035RES1000mN3951000E5333000,0
1,0,CRS3035RES1000mN3951000E5334000,0
0,0,CRS3035RES1000mN3951000E5335000,0
0,0,CRS3035RES1000mN3951000E5336000,0
0,0,CRS3035RES1000mN3951000E5337000,0
0,0,CRS3035RES1000mN3951000E5338000,0
0,0,CRS3035RES1000mN3951000E5339000,0
0,0,CRS3035RES1000mN3951000E5340000,0
0,0,CRS3035RES1000mN3951000E5341000,0
0,0,CRS3035RES1000mN3951000E5342000,0
2,0,CRS3035RES1000mN3951000E5343000,0
1,3,CRS3035RES1000mN3951000E5344000,1
2,1,CRS3035RES1000mN3951000E5345000,0
0,0,CRS3035RES1000mN3951000E5346000,0
0,0,CRS3035RES1000mN3951000E5347000,0
0,0,CRS3035RES1000mN3951000E5348000,0
0,0,CRS3035RES1000mN3951000E5349000,0
4,0,CRS3035RES1000mN3952000E5036000,0
11,5,CRS3035RES1000mN3952000E5037000,3
5,4,CRS3035RES1000mN3952000E5038000,2
11,15,CRS3035RES1000mN3952000E5039000,10
4,0,CRS3035RES1000mN3952000E5040000,0
33,17,CRS3035RES1000mN3952000E5167000,12
5,5,CRS3035RES1000mN3952000E5168000,6
8,7,CRS3035RES1000mN3952000E5169000,8
5,4,CRS3035RES1000mN3952000E5170000,4
4,19,CRS3035RES1000mN3952000E5171000,11
1,0,CRS3035RES1000mN3952000E5172000,0
0,0,CRS3035RES1000mN3952000E5277000,5
0,0,CRS3035RES1000mN3952000E5278000,0
1,1,CRS3035RES1000mN3952000E5279000,1
2,0,CRS3035RES1000mN3952000E5280000,0
2,0,CRS3035RES1000mN3952000E5281000,0
3,2,CRS3035RES1000mN3952000E5282000,4
7,5,CRS3035RES1000mN3952000E5283000,4
3,2,CRS3035RES1000mN3952000E5284000,2
3,0,CRS3035RES1000mN3952000E5285000,3
3,1,CRS3035RES1000mN3952000E5286000,1
1,0,CRS3035RES1000mN3952000E5287000,0
0,0,CRS3035RES1000mN3952000E5288000,0
0,0,CRS3035RES1000mN3952000E5289000,0
0,0,CRS3035RES1000mN3952000E5290000,0
0,0,CRS3035RES1000mN3952000E5291000,0
1,0,CRS3035RES1000mN3952000E5292000,0
0,0,CRS3035RES1000mN3952000E5293000,0
0,0,CRS3035RES1000mN3952000E5294000,0
0,0,CRS3035RES1000mN3952000E5295000,0
2,1,CRS3035RES1000mN3952000E5296000,0
0,0,CRS3035RES1000mN3952000E5297000,0
4,0,CRS3035RES1000mN3952000E5298000,0
0,0,CRS3035RES1000mN3952000E5299000,0
1,0,CRS3035RES1000mN3952000E5300000,0
0,0,CRS3035RES1000mN3952000E5301000,0
0,0,CRS3035RES1000mN3952000E5302000,0
7,6,CRS3035RES1000mN3952000E5303000,4
13,10,CRS3035RES1000mN3952000E5304000,7
4,4,CRS3035RES1000mN3952000E5305000,2
23,51,CRS3035RES1000mN3952000E5306000,33
3,0,CRS3035RES1000mN3952000E5307000,0
3,0,CRS3035RES1000mN3952000E5308000,0
0,1,CRS3035RES1000mN3952000E5309000,0
0,0,CRS3035RES1000mN3952000E5310000,0
0,0,CRS3035RES1000mN3952000E5311000,0
0,0,CRS3035RES1000mN3952000E5312000,0
2,5,CRS3035RES1000mN3952000E5313000,4
3,0,CRS3035RES1000mN3952000E5314000,0
1,0,CRS3035RES1000mN3952000E5315000,0
1,0,CRS3035RES1000mN3952000E5316000,0
88,80,CRS3035RES1000mN3952000E5317000,83
2,20,CRS3035RES1000mN3952000E5318000,14
3,2,CRS3035RES1000mN3952000E5319000,9
0,0,CRS3035RES1000mN3952000E5329000,5
10,11,CRS3035RES1000mN3952000E5330000,1
5,2,CRS3035RES1000mN3952000E5331000,6
3,3,CRS3035RES1000mN3952000E5332000,2
1,0,CRS3035RES1000mN3952000E5333000,0
2,1,CRS3035RES1000mN3952000E5334000,0
2,0,CRS3035RES1000mN3952000E5335000,0
0,0,CRS3035RES1000mN3952000E5336000,0
0,0,CRS3035RES1000mN3952000E5337000,0
0,0,CRS3035RES1000mN3952000E5338000,0
0,0,CRS3035RES1000mN3952000E5339000,0
0,0,CRS3035RES1000mN3952000E5340000,0
6,14,CRS3035RES1000mN3952000E5341000,10
2,5,CRS3035RES1000mN3952000E5342000,2
3,3,CRS3035RES1000mN3952000E5343000,1
2,0,CRS3035RES1000mN3952000E5344000,2
0,0,CRS3035RES1000mN3952000E5345000,0
0,0,CRS3035RES1000mN3952000E5346000,0
0,0,CRS3035RES1000mN3952000E5347000,0
0,0,CRS3035RES1000mN3952000E5348000,0
0,0,CRS3035RES1000mN3952000E5349000,0
0,0,CRS3035RES1000mN3953000E5033000,0
3,2,CRS3035RES1000mN3953000E5036000,2
5,5,CRS3035RES1000mN3953000E5037000,3
3,0,CRS3035RES1000mN3953000E5038000,0
8,17,CRS3035RES1000mN3953000E5039000,14
6,3,CRS3035RES1000mN3953000E5040000,3
0,0,CRS3035RES1000mN3953000E5057000,0
0,0,CRS3035RES1000mN3953000E5058000,0
8,11,CRS3035RES1000mN3953000E5167000,7
10,11,CRS3035RES1000mN3953000E5168000,19
9,22,CRS3035RES1000mN3953000E5169000,11
4,7,CRS3035RES1000mN3953000E5170000,6
3,2,CRS3035RES1000mN3953000E5171000,5
1,0,CRS3035RES1000mN3953000E5172000,0
0,0,CRS3035RES1000mN3953000E5278000,0
0,0,CRS3035RES1000mN3953000E5279000,0
0,0,CRS3035RES1000mN3953000E5280000,0
16,19,CRS3035RES1000mN3953000E5281000,19
91,108,CRS3035RES1000mN3953000E5282000,98
6,11,CRS3035RES1000mN3953000E5283000,6
2,8,CRS3035RES1000mN3953000E5284000,6
3,3,CRS3035RES1000mN3953000E5285000,1
3,2,CRS3035RES1000mN3953000E5286000,1
2,0,CRS3035RES1000mN3953000E5287000,0
2,0,CRS3035RES1000mN3953000E5288000,0
0,0,CRS3035RES1000mN3953000E5289000,0
0,0,CRS3035RES1000mN3953000E5290000,0
1,2,CRS3035RES1000mN3953000E5291000,2
2,2,CRS3035RES1000mN3953000E5292000,1
0,0,CRS3035RES1000mN3953000E5293000,0
0,0,CRS3035RES1000mN3953000E5294000,0
0,0,CRS3035RES1000mN3953000E5295000,0
1,0,CRS3035RES1000mN3953000E5296000,0
0,0,CRS3035RES1000mN3953000E5297000,0
4,9,CRS3035RES1000mN3953000E5298000,6
8,12,CRS3035RES1000mN3953000E5299000,7
0,0,CRS3035RES1000mN3953000E5300000,0
0,0,CRS3035RES1000mN3953000E5301000,0
0,0,CRS3035RES1000mN3953000E5302000,0
0,0,CRS3035RES1000mN3953000E5303000,0
3,3,CRS3035RES1000mN3953000E5304000,2
3,4,CRS3035RES1000mN3953000E5305000,0
262,308,CRS3035RES1000mN3953000E5306000,239
11,16,CRS3035RES1000mN3953000E5307000,12
3,0,CRS3035RES1000mN3953000E5308000,0
0,1,CRS3035RES1000mN3953000E5309000,0
0,0,CRS3035RES1000mN3953000E5310000,0
0,0,CRS3035RES1000mN3953000E5311000,0
0,0,CRS3035RES1000mN3953000E5312000,0
15,17,CRS3035RES1000mN3953000E5313000,13
0,0,CRS3035RES1000mN3953000E5314000,0
0,0,CRS3035RES1000mN3953000E5315000,0
0,0,CRS3035RES1000mN3953000E5316000,0
0,2,CRS3035RES1000mN3953000E5317000,2
3,2,CRS3035RES1000mN3953000E5318000,0
1,0,CRS3035RES1000mN3953000E5319000,0
3,1,CRS3035RES1000mN3953000E5323000,5
4,6,CRS3035RES1000mN3953000E5324000,1
5,0,CRS3035RES1000mN3953000E5325000,0
4,1,CRS3035RES1000mN3953000E5330000,0
2,4,CRS3035RES1000mN3953000E5331000,0
1,1,CRS3035RES1000mN3953000E5332000,0
0,8,CRS3035RES1000mN3953000E5333000,6
0,0,CRS3035RES1000mN3953000E5334000,0
0,0,CRS3035RES1000mN3953000E5335000,0
0,0,CRS3035RES1000mN3953000E5336000,0
0,0,CRS3035RES1000mN3953000E5337000,0
0,0,CRS3035RES1000mN3953000E5338000,0
0,0,CRS3035RES1000mN3953000E5339000,0
2,0,CRS3035RES1000mN3953000E5340000,0
9,3,CRS3035RES1000mN3953000E5341000,2
2,0,CRS3035RES1000mN3953000E5342000,0
1,0,CRS3035RES1000mN3953000E5343000,0
0,0,CRS3035RES1000mN3953000E5344000,0
0,0,CRS3035RES1000mN3953000E5345000,0
0,0,CRS3035RES1000mN3953000E5346000,0
0,0,CRS3035RES1000mN3953000E5347000,0
0,0,CRS3035RES1000mN3953000E5348000,0
0,0,CRS3035RES1000mN3954000E5033000,0
1,0,CRS3035RES1000mN3954000E5037000,0
4,0,CRS3035RES1000mN3954000E5038000,0
5,0,CRS3035RES1000mN3954000E5039000,0
6,3,CRS3035RES1000mN3954000E5040000,3
0,0,CRS3035RES1000mN3954000E5054000,0
2,0,CRS3035RES1000mN3954000E5167000,0
146,166,CRS3035RES1000mN3954000E5168000,135
2,0,CRS3035RES1000mN3954000E5169000,0
1,0,CRS3035RES1000mN3954000E5170000,0
1,0,CRS3035RES1000mN3954000E5171000,0
0,0,CRS3035RES1000mN3954000E5172000,0
0,0,CRS3035RES1000mN3954000E5278000,0
2,0,CRS3035RES1000mN3954000E5279000,0
6,2,CRS3035RES1000mN3954000E5280000,2
1,0,CRS3035RES1000mN3954000E5281000,0
2,15,CRS3035RES1000mN3954000E5282000,10
3,3,CRS3035RES1000mN3954000E5283000,1
3,2,CRS3035RES1000mN3954000E5284000,2
3,3,CRS3035RES1000mN3954000E5285000,1
1,0,CRS3035RES1000mN3954000E5286000,0
1,0,CRS3035RES1000mN3954000E5287000,0
0,0,CRS3035RES1000mN3954000E5288000,0
2,0,CRS3035RES1000mN3954000E5289000,0
3,2,CRS3035RES1000mN3954000E5290000,0
3,7,CRS3035RES1000mN3954000E5291000,0
3,1,CRS3035RES1000mN3954000E5292000,0
1,0,CRS3035RES1000mN3954000E5293000,0
0,0,CRS3035RES1000mN3954000E5294000,0
1,0,CRS3035RES1000mN3954000E5295000,0
1,0,CRS3035RES1000mN3954000E5296000,0
0,0,CRS3035RES1000mN3954000E5297000,0
0,0,CRS3035RES1000mN3954000E5298000,0
0,0,CRS3035RES1000mN3954000E5299000,0
0,0,CRS3035RES1000mN3954000E5300000,0
0,0,CRS3035RES1000mN3954000E5301000,0
0,0,CRS3035RES1000mN3954000E5302000,0
0,0,CRS3035RES1000mN3954000E5303000,0
0,0,CRS3035RES1000mN3954000E5304000,0
4,4,CRS3035RES1000mN3954000E5305000,2
17,9,CRS3035RES1000mN3954000E5306000,6
20,49,CRS3035RES1000mN3954000E5307000,39
7,12,CRS3035RES1000mN3954000E5308000,11
3,4,CRS3035RES1000mN3954000E5309000,5
3,0,CRS3035RES1000mN3954000E5310000,0
2,1,CRS3035RES1000mN3954000E5311000,1
1,0,CRS3035RES1000mN3954000E5312000,0
0,0,CRS3035RES1000mN3954000E5313000,0
0,0,CRS3035RES1000mN3954000E5314000,0
0,0,CRS3035RES1000mN3954000E5315000,0
4,10,CRS3035RES1000mN3954000E5316000,4
12,12,CRS3035RES1000mN3954000E5317000,11
3,0,CRS3035RES1000mN3954000E5318000,0
3,0,CRS3035RES1000mN3954000E5319000,0
3,0,CRS3035RES1000mN3954000E5320000,0
1,0,CRS3035RES1000mN3954000E5323000,0
3,0,CRS3035RES1000mN3954000E5324000,0
8,4,CRS3035RES1000mN3954000E5325000,8
4,0,CRS3035RES1000mN3954000E5326000,5
2,0,CRS3035RES1000mN3954000E5327000,0
4,5,CRS3035RES1000mN3954000E5328000,0
3,0,CRS3035RES1000mN3954000E5329000,1
3,0,CRS3035RES1000mN3954000E5330000,2
3,5,CRS3035RES1000mN3954000E5331000,2
18,11,CRS3035RES1000mN3954000E5332000,9
0,0,CRS3035RES1000mN3954000E5333000,0
0,0,CRS3035RES1000mN3954000E5334000,0
0,0,CRS3035RES1000mN3954000E5335000,0
0,0,CRS3035RES1000mN3954000E5336000,0
2,0,CRS3035RES1000mN3954000E5337000,0
2,2,CRS3035RES1000mN3954000E5338000,3
2,1,CRS3035RES1000mN3954000E5339000,0
1,3,CRS3035RES1000mN3954000E5340000,2
7,11,CRS3035RES1000mN3954000E5341000,7
4,9,CRS3035RES1000mN3954000E5342000,4
0,0,CRS3035RES1000mN3954000E5343000,0
0,0,CRS3035RES1000mN3954000E5344000,0
0,0,CRS3035RES1000mN3954000E5345000,0
2,0,CRS3035RES1000mN3954000E5346000,0
1,0,CRS3035RES1000mN3954000E5347000,0
0,0,CRS3035RES1000mN3954000E5348000,0
2,0,CRS3035RES1000mN3955000E5033000,0
2,0,CRS3035RES1000mN3955000E5034000,0
2,2,CRS3035RES1000mN3955000E5037000,0
2,1,CRS3035RES1000mN3955000E5038000,0
96,136,CRS3035RES1000mN3955000E5039000,95
1,0,CRS3035RES1000mN3955000E5040000,0
0,0,CRS3035RES1000mN3955000E5054000,0
0,0,CRS3035RES1000mN3955000E5055000,0
0,0,CRS3035RES1000mN3955000E5167000,0
18,37,CRS3035RES1000mN3955000E5168000,28
0,0,CRS3035RES1000mN3955000E5169000,0
0,0,CRS3035RES1000mN3955000E5170000,0
0,0,CRS3035RES1000mN3955000E5171000,0
0,0,CRS3035RES1000mN3955000E5172000,0
3,3,CRS3035RES1000mN3955000E5276000,8
0,0,CRS3035RES1000mN3955000E5277000,0
3,1,CRS3035RES1000mN3955000E5278000,1
5,11,CRS3035RES1000mN3955000E5279000,9
3,6,CRS3035RES1000mN3955000E5280000,7
3,0,CRS3035RES1000mN3955000E5281000,0
3,1,CRS3035RES1000mN3955000E5282000,0
3,2,CRS3035RES1000mN3955000E5283000,1
4,4,CRS3035RES1000mN3955000E5284000,4
3,1,CRS3035RES1000mN3955000E5285000,2
2,0,CRS3035RES1000mN3955000E5286000,0
2,2,CRS3035RES1000mN3955000E5287000,1
0,0,CRS3035RES1000mN3955000E5288000,0
0,0,CRS3035RES1000mN3955000E5289000,0
2,0,CRS3035RES1000mN3955000E5290000,0
2,4,CRS3035RES1000mN3955000E5291000,7
1,0,CRS3035RES1000mN3955000E5292000,0
0,0,CRS3035RES1000mN3955000E5293000,0
0,0,CRS3035RES1000mN3955000E5294000,0
2,0,CRS3035RES1000mN3955000E5295000,0
1,0,CRS3035RES1000mN3955000E5296000,0
1,0,CRS3035RES1000mN3955000E5297000,0
0,0,CRS3035RES1000mN3955000E5298000,0
0,0,CRS3035RES1000mN3955000E5299000,0
0,0,CRS3035RES1000mN3955000E5300000,0
1,1,CRS3035RES1000mN3955000E5301000,0
0,0,CRS3035RES1000mN3955000E5302000,0
2,1,CRS3035RES1000mN3955000E5303000,1
3,0,CRS3035RES1000mN3955000E5304000,0
3,8,CRS3035RES1000mN3955000E5305000,4
2,1,CRS3035RES1000mN3955000E5306000,0
9,2,CRS3035RES1000mN3955000E5307000,1
18,9,CRS3035RES1000mN3955000E5308000,10
10,4,CRS3035RES1000mN3955000E5309000,4
1,2,CRS3035RES1000mN3955000E5310000,8
9,11,CRS3035RES1000mN3955000E5311000,10
1,3,CRS3035RES1000mN3955000E5312000,2
0,0,CRS3035RES1000mN3955000E5313000,0
1,0,CRS3035RES1000mN3955000E5314000,1
3,0,CRS3035RES1000mN3955000E5315000,0
4,7,CRS3035RES1000mN3955000E5316000,5
12,6,CRS3035RES1000mN3955000E5317000,3
3,3,CRS3035RES1000mN3955000E5318000,3
3,8,CRS3035RES1000mN3955000E5319000,5
4,1,CRS3035RES1000mN3955000E5320000,0
0,0,CRS3035RES1000mN3955000E5321000,0
0,0,CRS3035RES1000mN3955000E5322000,0
2,0,CRS3035RES1000mN3955000E5323000,0
0,0,CRS3035RES1000mN3955000E5324000,0
0,0,CRS3035RES1000mN3955000E5325000,0
1,1,CRS3035RES1000mN3955000E5326000,1
9,8,CRS3035RES1000mN3955000E5327000,4
4,10,CRS3035RES1000mN3955000E5328000,6
3,1,CRS3035RES1000mN3955000E5329000,1
8,10,CRS3035RES1000mN3955000E5330000,9
6,10,CRS3035RES1000mN3955000E5331000,8
3,5,CRS3035RES1000mN3955000E5332000,5
9,4,CRS3035RES1000mN3955000E5333000,4
1,2,CRS3035RES1000mN3955000E5334000,1
0,0,CRS3035RES1000mN3955000E5335000,0
4,0,CRS3035RES1000mN3955000E5336000,0
2,8,CRS3035RES1000mN3955000E5337000,5
4,4,CRS3035RES1000mN3955000E5338000,1
1,0,CRS3035RES1000mN3955000E5339000,0
10,14,CRS3035RES1000mN3955000E5340000,9
5,5,CRS3035RES1000mN3955000E5341000,2
3,0,CRS3035RES1000mN3955000E5342000,1
2,1,CRS3035RES1000mN3955000E5343000,0
0,0,CRS3035RES1000mN3955000E5344000,0
3,4,CRS3035RES1000mN3955000E5345000,2
3,10,CRS3035RES1000mN3955000E5346000,7
1,0,CRS3035RES1000mN3955000E5347000,1
0,0,CRS3035RES1000mN3956000E5030000,0
0,0,CRS3035RES1000mN3956000E5031000,0
0,0,CRS3035RES1000mN3956000E5032000,0
3,0,CRS3035RES1000mN3956000E5033000,0
6,0,CRS3035RES1000mN3956000E5034000,0
3,0,CRS3035RES1000mN3956000E5035000,0
1,0,CRS3035RES1000mN3956000E5036000,0
2,3,CRS3035RES1000mN3956000E5037000,3
1,1,CRS3035RES1000mN3956000E5038000,0
10,23,CRS3035RES1000mN3956000E5039000,46
0,0,CRS3035RES1000mN3956000E5051000,0
0,0,CRS3035RES1000mN3956000E5052000,0
0,0,CRS3035RES1000mN3956000E5053000,0
0,0,CRS3035RES1000mN3956000E5054000,0
0,0,CRS3035RES1000mN3956000E5055000,0
1,0,CRS3035RES1000mN3956000E5167000,0
7,21,CRS3035RES1000mN3956000E5168000,9
3,0,CRS3035RES1000mN3956000E5169000,0
0,0,CRS3035RES1000mN3956000E5170000,0
0,0,CRS3035RES1000mN3956000E5171000,0
0,0,CRS3035RES1000mN3956000E5172000,0
0,0,CRS3035RES1000mN3956000E5173000,0
0,0,CRS3035RES1000mN3956000E5174000,0
10,0,CRS3035RES1000mN3956000E5273000,12
14,27,CRS3035RES1000mN3956000E5274000,7
4,0,CRS3035RES1000mN3956000E5275000,0
4,0,CRS3035RES1000mN3956000E5276000,0
0,0,CRS3035RES1000mN3956000E5277000,0
1,0,CRS3035RES1000mN3956000E5278000,0
3,2,CRS3035RES1000mN3956000E5279000,0
2,3,CRS3035RES1000mN3956000E5280000,4
3,1,CRS3035RES1000mN3956000E5281000,0
2,0,CRS3035RES1000mN3956000E5282000,0
3,1,CRS3035RES1000mN3956000E5283000,0
1,0,CRS3035RES1000mN3956000E5284000,0
3,7,CRS3035RES1000mN3956000E5285000,5
4,3,CRS3035RES1000mN3956000E5286000,3
0,0,CRS3035RES1000mN3956000E5287000,0
0,0,CRS3035RES1000mN3956000E5288000,0
7,2,CRS3035RES1000mN3956000E5289000,2
2,0,CRS3035RES1000mN3956000E5290000,0
0,0,CRS3035RES1000mN3956000E5291000,0
1,0,CRS3035RES1000mN3956000E5292000,0
0,0,CRS3035RES1000mN3956000E5293000,0
0,0,CRS3035RES1000mN3956000E5294000,0
1,0,CRS3035RES1000mN3956000E5295000,0
0,0,CRS3035RES1000mN3956000E5296000,0
3,5,CRS3035RES1000mN3956000E5297000,3
0,1,CRS3035RES1000mN3956000E5298000,0
0,0,CRS3035RES1000mN3956000E5299000,0
0,0,CRS3035RES1000mN3956000E5300000,0
1,0,CRS3035RES1000mN3956000E5301000,0
0,0,CRS3035RES1000mN3956000E5302000,0
2,1,CRS3035RES1000mN3956000E5303000,0
3,0,CRS3035RES1000mN3956000E5304000,0
7,6,CRS3035RES1000mN3956000E5305000,5
28,37,CRS3035RES1000mN3956000E5306000,27
5,7,CRS3035RES1000mN3956000E5307000,7
8,14,CRS3035RES1000mN3956000E5308000,7
3,10,CRS3035RES1000mN3956000E5309000,7
0,0,CRS3035RES1000mN3956000E5310000,0
0,0,CRS3035RES1000mN3956000E5311000,0
1,0,CRS3035RES1000mN3956000E5312000,0
0,0,CRS3035RES1000mN3956000E5313000,0
5,5,CRS3035RES1000mN3956000E5314000,2
3,0,CRS3035RES1000mN3956000E5315000,0
1,1,CRS3035RES1000mN3956000E5316000,0
19,23,CRS3035RES1000mN3956000E5317000,23
8,5,CRS3035RES1000mN3956000E5318000,3
1,4,CRS3035RES1000mN3956000E5319000,3
2,0,CRS3035RES1000mN3956000E5320000,0
0,0,CRS3035RES1000mN3956000E5321000,0
0,0,CRS3035RES1000mN3956000E5322000,0
0,0,CRS3035RES1000mN3956000E5323000,0
0,0,CRS3035RES1000mN3956000E5324000,0
1,0,CRS3035RES1000mN3956000E5325000,0
33,8,CRS3035RES1000mN3956000E5326000,12
5,7,CRS3035RES1000mN3956000E5327000,10
5,2,CRS3035RES1000mN3956000E5328000,1
3,5,CRS3035RES1000mN3956000E5329000,4
13,3,CRS3035RES1000mN3956000E5330000,2
3,8,CRS3035RES1000mN3956000E5331000,9
7,3,CRS3035RES1000mN3956000E5332000,5
4,8,CRS3035RES1000mN3956000E5333000,6
5,1,CRS3035RES1000mN3956000E5334000,2
0,2,CRS3035RES1000mN3956000E5335000,2
2,0,CRS3035RES1000mN3956000E5336000,0
3,9,CRS3035RES1000mN3956000E5337000,5
2,1,CRS3035RES1000mN3956000E5338000,2
2,6,CRS3035RES1000mN3956000E5339000,5
55,54,CRS3035RES1000mN3956000E5340000,55
1,1,CRS3035RES1000mN3956000E5341000,0
3,3,CRS3035RES1000mN3956000E5342000,2
2,7,CRS3035RES1000mN3956000E5343000,5
1,0,CRS3035RES1000mN3956000E5344000,0
8,5,CRS3035RES1000mN3956000E5345000,4
3,0,CRS3035RES1000mN3956000E5346000,1
0,0,CRS3035RES1000mN3956000E5347000,0
0,0,CRS3035RES1000mN3957000E5027000,0
0,0,CRS3035RES1000mN3957000E5028000,0
3,0,CRS3035RES1000mN3957000E5029000,0
5,1,CRS3035RES1000mN3957000E5030000,1
4,0,CRS3035RES1000mN3957000E5031000,0
8,12,CRS3035RES1000mN3957000E5032000,10
7,7,CRS3035RES1000mN3957000E5033000,5
12,7,CRS3035RES1000mN3957000E5034000,9
4,23,CRS3035RES1000mN3957000E5035000,14
3,0,CRS3035RES1000mN3957000E5036000,0
0,0,CRS3035RES1000mN3957000E5037000,0
274,235,CRS3035RES1000mN3957000E5038000,207
187,229,CRS3035RES1000mN3957000E5039000,200
2,1,CRS3035RES1000mN3957000E5052000,0
1,0,CRS3035RES1000mN3957000E5053000,0
0,0,CRS3035RES1000mN3957000E5054000,0
0,0,CRS3035RES1000mN3957000E5055000,0
0,0,CRS3035RES1000mN3957000E5056000,0
2,3,CRS3035RES1000mN3957000E5167000,2
6,8,CRS3035RES1000mN3957000E5168000,12
7,4,CRS3035RES1000mN3957000E5169000,5
2,7,CRS3035RES1000mN3957000E5170000,2
0,0,CRS3035RES1000mN3957000E5171000,0
0,0,CRS3035RES1000mN3957000E5172000,0
0,0,CRS3035RES1000mN3957000E5173000,0
0,0,CRS3035RES1000mN3957000E5174000,0
0,0,CRS3035RES1000mN3957000E5175000,0
3,2,CRS3035RES1000mN3957000E5273000,13
1,9,CRS3035RES1000mN3957000E5274000,11
2,1,CRS3035RES1000mN3957000E5275000,7
3,1,CRS3035RES1000mN3957000E5276000,3
2,0,CRS3035RES1000mN3957000E5277000,1
3,0,CRS3035RES1000mN3957000E5278000,0
3,1,CRS3035RES1000mN3957000E5279000,1
