"x","y","arv06","arv11","arv18"
5050000,3986000,0,0,0
5051000,3986000,0,0,0
5052000,3986000,0,0,0
5053000,3986000,0,0,0
5054000,3986000,0,0,0
5055000,3986000,0,0,0
5056000,3986000,0,0,1
5057000,3986000,2,2,3
5058000,3986000,0,0,3
5059000,3986000,6,9,7
5060000,3986000,19,19,9
5061000,3986000,4,1,4
5062000,3986000,0,0,3
5063000,3986000,0,0,0
5064000,3986000,0,0,0
5065000,3986000,0,0,0
5066000,3986000,0,0,0
5067000,3986000,1,1,2
5068000,3986000,11,3,9
5069000,3986000,0,0,2
5070000,3986000,11,7,9
5071000,3986000,23,30,26
5072000,3986000,7,3,3
5073000,3986000,0,0,0
5074000,3986000,6,8,7
5075000,3986000,30,22,28
5076000,3986000,7,2,2
5078000,3986000,0,0,1
5079000,3986000,0,0,0
5080000,3986000,0,0,0
5142000,3986000,0,0,0
5143000,3986000,0,0,0
5144000,3986000,5,4,0
5145000,3986000,13,13,12
5146000,3986000,0,0,1
5165000,3986000,0,0,0
5166000,3986000,123,84,39
5167000,3986000,45,36,103
5168000,3986000,0,0,0
5169000,3986000,0,0,0
5170000,3986000,0,0,0
5171000,3986000,0,0,0
5172000,3986000,0,0,1
5173000,3986000,14,20,5
5174000,3986000,0,0,2
5175000,3986000,0,0,0
5176000,3986000,0,0,0
5177000,3986000,0,0,0
5178000,3986000,0,0,0
5179000,3986000,0,0,0
5180000,3986000,0,0,0
5181000,3986000,1,0,0
5182000,3986000,0,0,0
5183000,3986000,0,0,3
5184000,3986000,0,0,2
5185000,3986000,2,2,2
5186000,3986000,1,1,5
5187000,3986000,8,7,9
5188000,3986000,0,0,0
5189000,3986000,0,1,1
5190000,3986000,8,8,15
5191000,3986000,28,33,34
5192000,3986000,8,2,4
5193000,3986000,0,6,2
5194000,3986000,392,280,196
5195000,3986000,891,771,933
5196000,3986000,500,391,307
5197000,3986000,55,37,5
5198000,3986000,33,25,2
5199000,3986000,22,15,5
5200000,3986000,239,189,107
5201000,3986000,10,6,6
5202000,3986000,0,0,1
5203000,3986000,7,1,2
5204000,3986000,7,4,1
5205000,3986000,15,9,12
5206000,3986000,0,0,4
5207000,3986000,5,4,3
5208000,3986000,10,7,5
5209000,3986000,141,173,161
5210000,3986000,13,11,11
5211000,3986000,0,1,8
5212000,3986000,13,23,10
5213000,3986000,4,5,6
5214000,3986000,6,0,6
5215000,3986000,2,1,6
5216000,3986000,13,14,11
5217000,3986000,0,0,2
5218000,3986000,1,2,2
5219000,3986000,1,0,4
5220000,3986000,3,1,4
5221000,3986000,0,0,0
5222000,3986000,0,0,1
5223000,3986000,1,0,3
5224000,3986000,4,2,3
5225000,3986000,0,0,3
5226000,3986000,4,6,2
5227000,3986000,16,18,7
5228000,3986000,0,0,3
5229000,3986000,2,4,6
5230000,3986000,5,3,3
5231000,3986000,2,0,2
5232000,3986000,7,2,4
5233000,3986000,10,7,7
5234000,3986000,5,3,7
5235000,3986000,4,8,10
5236000,3986000,0,0,0
5237000,3986000,3,0,2
5238000,3986000,0,0,0
5239000,3986000,0,0,0
5240000,3986000,0,0,2
5241000,3986000,0,0,1
5242000,3986000,0,0,0
5243000,3986000,0,0,0
5244000,3986000,0,0,0
5245000,3986000,0,0,0
5246000,3986000,0,0,0
5247000,3986000,0,0,0
5248000,3986000,0,0,0
5249000,3986000,5,3,11
5250000,3986000,18,14,14
5251000,3986000,3,2,1
5252000,3986000,1,0,2
5253000,3986000,4,1,3
5254000,3986000,2,3,3
5255000,3986000,0,0,3
5256000,3986000,22,15,19
5257000,3986000,0,0,0
5258000,3986000,0,0,0
5259000,3986000,1,0,2
5260000,3986000,0,0,1
5261000,3986000,0,0,0
5262000,3986000,0,0,0
5263000,3986000,2,2,1
5264000,3986000,3,1,3
5265000,3986000,0,0,2
5266000,3986000,0,0,0
5267000,3986000,0,0,0
5268000,3986000,1,0,9
5269000,3986000,16,14,2
5270000,3986000,6,3,12
5271000,3986000,7,8,1
5272000,3986000,6,5,3
5273000,3986000,14,12,7
5274000,3986000,6,4,13
5275000,3986000,8,8,1
5276000,3986000,4,5,3
5277000,3986000,0,0,3
5278000,3986000,0,7,4
5279000,3986000,3,2,2
5280000,3986000,0,0,3
5281000,3986000,0,0,1
5282000,3986000,2,2,2
5283000,3986000,1,1,2
5284000,3986000,0,0,3
5285000,3986000,1,2,3
5286000,3986000,11,10,13
5287000,3986000,11,10,14
5288000,3986000,12,11,20
5289000,3986000,11,10,16
5290000,3986000,0,0,3
5291000,3986000,0,0,0
5292000,3986000,2,2,3
5293000,3986000,0,0,3
5294000,3986000,7,7,5
5295000,3986000,2,1,3
5296000,3986000,3,3,9
5297000,3986000,0,0,2
5298000,3986000,2,0,3
5299000,3986000,2,2,4
5300000,3986000,0,0,1
5301000,3986000,1,4,9
5302000,3986000,10,4,4
5303000,3986000,8,6,20
5304000,3986000,5,4,11
5305000,3986000,7,6,6
5306000,3986000,2,2,2
5307000,3986000,22,20,12
5308000,3986000,13,12,15
5309000,3986000,3,5,6
5310000,3986000,2,0,2
5311000,3986000,5,2,3
5312000,3986000,0,0,2
5313000,3986000,0,0,0
5314000,3986000,16,22,13
5315000,3986000,18,17,22
5316000,3986000,24,15,18
5317000,3986000,38,35,50
5318000,3986000,661,646,402
5319000,3986000,13,6,5
5320000,3986000,14,15,12
5321000,3986000,0,0,0
5322000,3986000,0,0,0
5323000,3986000,0,0,0
5324000,3986000,1,3,4
5325000,3986000,3,2,7
5326000,3986000,2,4,0
5327000,3986000,0,0,2
5328000,3986000,10,11,25
5329000,3986000,0,0,1
5330000,3986000,0,0,3
5331000,3986000,19,17,5
5332000,3986000,9,5,12
5333000,3986000,0,0,2
5334000,3986000,5,5,6
5335000,3986000,1,1,2
5336000,3986000,3,2,7
5337000,3986000,7,10,8
5338000,3986000,7,5,6
5339000,3986000,0,0,2
5340000,3986000,9,9,5
5341000,3986000,0,0,0
5342000,3986000,15,7,10
5343000,3986000,2,0,3
5344000,3986000,1,0,4
5345000,3986000,0,0,0
5346000,3986000,1,0,1
5347000,3986000,2,0,3
5348000,3986000,1,0,0
5349000,3986000,0,0,0
5350000,3986000,5,1,4
5351000,3986000,17,7,44
5352000,3986000,10,5,5
5353000,3986000,0,0,0
5354000,3986000,0,0,0
5009000,3987000,0,0,0
5010000,3987000,0,0,0
5011000,3987000,0,0,0
5012000,3987000,0,0,0
5013000,3987000,1,0,2
5014000,3987000,0,0,3
5015000,3987000,0,0,2
5016000,3987000,1,0,2
5017000,3987000,0,0,3
5018000,3987000,4,4,3
5019000,3987000,1,1,2
5020000,3987000,0,0,0
5021000,3987000,0,0,0
5022000,3987000,0,0,0
5025000,3987000,0,0,0
5026000,3987000,0,0,2
5027000,3987000,2,4,3
5028000,3987000,0,0,0
5029000,3987000,0,0,1
5030000,3987000,3,0,2
5031000,3987000,8,10,5
5032000,3987000,0,0,1
5033000,3987000,1,0,2
5034000,3987000,3,2,2
5035000,3987000,0,0,0
5036000,3987000,0,0,0
5037000,3987000,0,0,0
5038000,3987000,4,2,3
5039000,3987000,0,0,0
5040000,3987000,0,0,0
5041000,3987000,0,0,0
5042000,3987000,0,0,0
5043000,3987000,0,0,0
5044000,3987000,0,0,0
5045000,3987000,0,0,0
5046000,3987000,0,0,0
5047000,3987000,0,0,0
5048000,3987000,0,0,2
5049000,3987000,1,2,2
5050000,3987000,4,3,3
5051000,3987000,0,0,6
5052000,3987000,0,0,1
5053000,3987000,0,0,0
5054000,3987000,0,0,0
5055000,3987000,0,0,0
5056000,3987000,1,0,2
5057000,3987000,0,0,3
5058000,3987000,0,0,1
5059000,3987000,0,0,0
5060000,3987000,0,0,1
5061000,3987000,0,0,1
5062000,3987000,4,0,1
5063000,3987000,0,0,1
5064000,3987000,0,0,0
5065000,3987000,0,0,0
5066000,3987000,0,0,2
5067000,3987000,0,0,3
5068000,3987000,3,1,4
5069000,3987000,0,0,3
5070000,3987000,0,0,3
5071000,3987000,2,5,2
5072000,3987000,0,0,2
5073000,3987000,0,0,1
5074000,3987000,0,0,0
5075000,3987000,0,0,3
5076000,3987000,0,0,20
5077000,3987000,6,0,3
5078000,3987000,0,0,3
5079000,3987000,0,0,0
5080000,3987000,0,0,0
5141000,3987000,0,0,3
5142000,3987000,0,0,0
5143000,3987000,4,3,6
5144000,3987000,9,7,4
5145000,3987000,12,13,30
5146000,3987000,0,0,3
5147000,3987000,0,0,0
5165000,3987000,1,0,24
5166000,3987000,290,251,267
5167000,3987000,16,7,8
5168000,3987000,0,0,3
5169000,3987000,0,0,0
5170000,3987000,0,0,0
5171000,3987000,0,0,0
5172000,3987000,0,0,0
5173000,3987000,15,20,7
5174000,3987000,0,0,2
5175000,3987000,0,0,0
5176000,3987000,0,0,0
5177000,3987000,0,0,0
5178000,3987000,0,0,0
5179000,3987000,0,0,0
5180000,3987000,0,0,1
5181000,3987000,0,0,2
5182000,3987000,0,0,1
5183000,3987000,0,0,4
5184000,3987000,1,0,3
5185000,3987000,7,5,6
5186000,3987000,5,1,9
5187000,3987000,0,0,2
5188000,3987000,0,0,0
5189000,3987000,0,0,1
5190000,3987000,9,4,3
5191000,3987000,17,6,4
5192000,3987000,4,2,5
5193000,3987000,5,3,4
5194000,3987000,19,18,6
5195000,3987000,8,2,2
5196000,3987000,68,56,101
5197000,3987000,53,35,41
5198000,3987000,29,28,48
5199000,3987000,43,34,48
5200000,3987000,211,198,249
5201000,3987000,7,6,8
5202000,3987000,0,0,1
5203000,3987000,0,0,0
5204000,3987000,0,0,0
5205000,3987000,0,0,0
5206000,3987000,5,6,2
5207000,3987000,0,0,6
5208000,3987000,21,16,8
5209000,3987000,3,0,3
5210000,3987000,0,0,0
5211000,3987000,0,0,1
5212000,3987000,5,1,4
5213000,3987000,5,9,5
5214000,3987000,7,3,5
5215000,3987000,26,31,26
5216000,3987000,19,44,15
5217000,3987000,6,5,2
5218000,3987000,8,7,4
5219000,3987000,5,10,5
5220000,3987000,1,0,5
5221000,3987000,0,0,1
5222000,3987000,4,4,3
5223000,3987000,0,0,4
5224000,3987000,0,0,5
5225000,3987000,3,9,4
5226000,3987000,6,1,8
5227000,3987000,4,6,7
5228000,3987000,2,0,3
5229000,3987000,12,10,3
5230000,3987000,114,88,54
5231000,3987000,42,39,254
5232000,3987000,23,30,37
5233000,3987000,4,4,7
5234000,3987000,22,16,21
5235000,3987000,0,0,5
5236000,3987000,0,0,2
5237000,3987000,0,0,1
5238000,3987000,0,0,0
5239000,3987000,0,0,1
5240000,3987000,1,1,3
5241000,3987000,0,0,1
5242000,3987000,0,0,0
5243000,3987000,0,0,0
5244000,3987000,0,0,0
5245000,3987000,0,0,0
5246000,3987000,0,0,0
5247000,3987000,0,0,0
5248000,3987000,3,2,3
5249000,3987000,3,4,3
5250000,3987000,9,8,0
5251000,3987000,1,1,2
5252000,3987000,1,0,1
5253000,3987000,3,0,4
5254000,3987000,2,1,3
5255000,3987000,0,0,1
5256000,3987000,13,21,19
5257000,3987000,1,0,0
5258000,3987000,0,0,0
5259000,3987000,0,0,2
5260000,3987000,0,0,1
5261000,3987000,0,0,0
5262000,3987000,0,0,0
5263000,3987000,0,0,0
5264000,3987000,0,0,0
5265000,3987000,0,0,2
5266000,3987000,0,0,1
5267000,3987000,2,5,1
5268000,3987000,17,14,3
5269000,3987000,18,7,14
5270000,3987000,30,23,28
5271000,3987000,15,16,11
5272000,3987000,21,15,14
5273000,3987000,33,34,12
5274000,3987000,11,12,28
5275000,3987000,5,3,9
5276000,3987000,0,0,5
5277000,3987000,0,0,2
5278000,3987000,2,1,1
5279000,3987000,2,2,3
5280000,3987000,3,2,4
5281000,3987000,6,6,4
5282000,3987000,0,1,2
5283000,3987000,7,10,11
5284000,3987000,3,3,4
5285000,3987000,7,8,13
5286000,3987000,1,5,2
5287000,3987000,7,7,4
5288000,3987000,3,0,1
5289000,3987000,3,4,9
5290000,3987000,0,0,4
5291000,3987000,1,2,3
5292000,3987000,0,0,7
5293000,3987000,1,0,1
5294000,3987000,0,0,0
5295000,3987000,0,0,0
5296000,3987000,1,3,7
5297000,3987000,7,5,13
5298000,3987000,21,19,23
5299000,3987000,6,3,6
5300000,3987000,4,1,3
5301000,3987000,4,6,5
5302000,3987000,0,0,1
5303000,3987000,0,0,4
5304000,3987000,0,1,3
5305000,3987000,4,1,3
5306000,3987000,0,0,4
5307000,3987000,21,15,13
5308000,3987000,10,7,5
5309000,3987000,8,10,5
5310000,3987000,1,0,3
5311000,3987000,0,0,0
5312000,3987000,0,0,0
5313000,3987000,0,0,0
5314000,3987000,0,0,0
5315000,3987000,51,46,40
5316000,3987000,5,5,8
5317000,3987000,18,18,17
5318000,3987000,52,46,232
5319000,3987000,5,3,3
5320000,3987000,4,5,1
5321000,3987000,0,0,0
5322000,3987000,0,0,0
5323000,3987000,12,11,15
5324000,3987000,4,4,7
5325000,3987000,0,0,3
5326000,3987000,11,6,5
5327000,3987000,4,1,3
5328000,3987000,5,2,3
5329000,3987000,2,3,13
5330000,3987000,4,8,1
5331000,3987000,0,0,2
5332000,3987000,12,5,7
5333000,3987000,1,0,0
5334000,3987000,3,3,0
5335000,3987000,0,0,5
5336000,3987000,0,0,0
5337000,3987000,9,9,5
5338000,3987000,2,2,5
5339000,3987000,0,0,3
5340000,3987000,2,1,2
5341000,3987000,0,0,3
5342000,3987000,13,10,28
5343000,3987000,24,11,3
5344000,3987000,4,1,1
5345000,3987000,2,0,2
5346000,3987000,11,9,4
5347000,3987000,0,0,5
5348000,3987000,0,0,2
5349000,3987000,0,0,1
5350000,3987000,0,0,4
5351000,3987000,1,0,3
5352000,3987000,17,15,17
5353000,3987000,0,0,2
5354000,3987000,0,0,0
5355000,3987000,2,0,2
5008000,3988000,0,0,0
5009000,3988000,0,0,0
5010000,3988000,0,0,0
5011000,3988000,0,0,0
5012000,3988000,0,0,0
5013000,3988000,0,0,0
5014000,3988000,2,1,2
5015000,3988000,0,0,2
5016000,3988000,1,1,3
5017000,3988000,5,4,3
5018000,3988000,1,0,2
5019000,3988000,7,3,5
5020000,3988000,0,0,2
5021000,3988000,17,20,23
5025000,3988000,0,0,0
5026000,3988000,0,0,0
5027000,3988000,0,0,0
5028000,3988000,0,0,0
5029000,3988000,0,0,1
5030000,3988000,0,0,3
5031000,3988000,0,1,4
5032000,3988000,1,0,6
5033000,3988000,13,20,12
5034000,3988000,6,6,7
5035000,3988000,0,0,4
5036000,3988000,0,0,0
5037000,3988000,0,0,1
5038000,3988000,0,0,3
5039000,3988000,0,0,2
5040000,3988000,0,0,0
5041000,3988000,0,0,0
5042000,3988000,0,0,0
5043000,3988000,0,0,0
5044000,3988000,0,0,0
5045000,3988000,0,0,0
5046000,3988000,0,0,0
5047000,3988000,0,0,1
5048000,3988000,11,12,9
5049000,3988000,154,148,145
5050000,3988000,18,14,1
5051000,3988000,23,24,15
5052000,3988000,0,0,0
5053000,3988000,0,0,2
5054000,3988000,0,0,0
5055000,3988000,9,3,2
5056000,3988000,0,0,4
5057000,3988000,22,29,6
5058000,3988000,0,0,3
5059000,3988000,0,0,0
5060000,3988000,0,0,0
5061000,3988000,0,0,0
5062000,3988000,0,0,2
5063000,3988000,2,6,6
5064000,3988000,0,0,2
5065000,3988000,0,0,2
5066000,3988000,1,0,9
5067000,3988000,0,1,8
5068000,3988000,14,8,6
5069000,3988000,15,9,9
5070000,3988000,4,2,4
5071000,3988000,0,0,0
5072000,3988000,0,0,1
5073000,3988000,2,3,2
5074000,3988000,4,2,6
5075000,3988000,0,0,1
5076000,3988000,2,0,1
5077000,3988000,10,3,2
5078000,3988000,0,0,4
5079000,3988000,5,2,6
5080000,3988000,5,3,5
5081000,3988000,0,0,0
5138000,3988000,0,0,0
5141000,3988000,3,2,3
5142000,3988000,0,0,1
5143000,3988000,4,3,4
5144000,3988000,7,6,7
5145000,3988000,19,15,0
5146000,3988000,0,0,0
5147000,3988000,0,0,0
5165000,3988000,0,0,0
5166000,3988000,47,38,42
5167000,3988000,11,9,5
5168000,3988000,19,19,7
5169000,3988000,0,0,0
5170000,3988000,0,0,0
5171000,3988000,0,0,0
5172000,3988000,6,4,9
5173000,3988000,7,8,1
5174000,3988000,0,0,1
5175000,3988000,0,0,0
5176000,3988000,0,0,0
5177000,3988000,0,0,0
5178000,3988000,0,0,0
5179000,3988000,0,0,0
5180000,3988000,0,0,0
5181000,3988000,7,6,6
5182000,3988000,5,6,8
5183000,3988000,60,44,9
5184000,3988000,26,31,32
5185000,3988000,19,12,10
5186000,3988000,2,2,5
5187000,3988000,0,0,0
5188000,3988000,0,0,0
5189000,3988000,0,0,1
5190000,3988000,14,12,4
5191000,3988000,6,5,29
5192000,3988000,5,3,4
5193000,3988000,1,0,2
5194000,3988000,0,0,4
5195000,3988000,0,0,0
5196000,3988000,0,0,2
5197000,3988000,1,1,2
5198000,3988000,2,0,1
5199000,3988000,46,32,37
5200000,3988000,7,7,5
5201000,3988000,4,2,4
5202000,3988000,0,0,0
5203000,3988000,0,0,0
5204000,3988000,0,0,0
5205000,3988000,0,0,0
5206000,3988000,0,0,0
5207000,3988000,0,0,0
5208000,3988000,1,0,4
5209000,3988000,7,5,4
5210000,3988000,1,0,1
5211000,3988000,1,0,2
5212000,3988000,0,0,1
5213000,3988000,0,0,0
5214000,3988000,3,0,3
5215000,3988000,24,14,7
5216000,3988000,0,0,1
5217000,3988000,9,11,11
5218000,3988000,676,479,416
5219000,3988000,538,488,517
5220000,3988000,14,8,54
5221000,3988000,22,18,36
5222000,3988000,19,25,10
5223000,3988000,18,13,7
5224000,3988000,16,19,7
5225000,3988000,3,8,5
5226000,3988000,0,0,14
5227000,3988000,22,14,10
5228000,3988000,1,12,9
5229000,3988000,6,11,5
5230000,3988000,1109,946,702
5231000,3988000,494,432,294
5232000,3988000,7,14,3
5233000,3988000,3,1,1
5234000,3988000,1,0,0
5235000,3988000,1,1,5
5236000,3988000,13,10,6
5237000,3988000,1,0,3
5238000,3988000,0,0,2
5239000,3988000,0,2,1
5240000,3988000,0,0,2
5241000,3988000,0,0,0
5242000,3988000,0,0,0
5243000,3988000,0,0,0
5244000,3988000,2,1,0
5245000,3988000,0,0,3
5246000,3988000,0,0,0
5247000,3988000,0,0,1
5248000,3988000,7,6,8
5249000,3988000,15,16,37
5250000,3988000,46,29,12
5251000,3988000,11,7,9
5252000,3988000,5,5,5
5253000,3988000,3,3,5
5254000,3988000,0,0,0
5255000,3988000,0,0,0
5256000,3988000,3,2,3
5257000,3988000,0,0,0
5258000,3988000,14,8,7
5259000,3988000,0,0,0
5260000,3988000,1,0,2
5261000,3988000,0,0,2
5262000,3988000,0,0,0
5263000,3988000,0,0,0
5264000,3988000,0,0,0
5265000,3988000,0,0,3
5266000,3988000,0,0,2
5267000,3988000,0,0,3
5268000,3988000,5,4,3
5269000,3988000,1,1,5
5270000,3988000,5,5,8
5271000,3988000,3,3,12
5272000,3988000,2,4,3
5273000,3988000,4,4,5
5274000,3988000,0,0,2
5275000,3988000,0,0,1
5276000,3988000,1,0,3
5277000,3988000,0,0,1
5278000,3988000,11,11,8
5279000,3988000,2,0,1
5280000,3988000,0,4,4
5281000,3988000,10,20,14
5282000,3988000,9,8,3
5283000,3988000,6,6,6
5284000,3988000,8,0,1
5285000,3988000,14,22,9
5286000,3988000,5,5,12
5287000,3988000,12,19,11
5288000,3988000,7,6,2
5289000,3988000,11,10,27
5290000,3988000,2,5,7
5291000,3988000,11,5,3
5292000,3988000,2,7,4
5293000,3988000,7,2,4
5294000,3988000,0,0,1
5295000,3988000,0,0,0
5296000,3988000,9,4,9
5297000,3988000,23,15,17
5298000,3988000,1,1,1
5299000,3988000,9,7,6
5300000,3988000,5,5,8
5301000,3988000,0,0,2
5302000,3988000,0,0,0
5303000,3988000,0,0,1
5304000,3988000,2,3,3
5305000,3988000,4,2,2
5306000,3988000,0,0,1
5307000,3988000,0,10,12
5308000,3988000,0,0,2
5309000,3988000,1,3,4
5310000,3988000,0,0,0
5311000,3988000,0,0,0
5312000,3988000,0,0,2
5313000,3988000,0,0,1
5314000,3988000,4,10,0
5315000,3988000,1,2,3
5316000,3988000,1,1,9
5317000,3988000,5,2,13
5318000,3988000,5,6,5
5319000,3988000,3,1,2
5320000,3988000,7,10,12
5321000,3988000,0,0,0
5322000,3988000,18,13,12
5323000,3988000,1,0,4
5324000,3988000,1,1,0
5325000,3988000,0,0,0
5326000,3988000,20,9,13
5327000,3988000,2,2,2
5328000,3988000,0,0,7
5329000,3988000,33,21,8
5330000,3988000,15,14,22
5331000,3988000,0,0,4
5332000,3988000,4,1,2
5333000,3988000,0,0,2
5334000,3988000,1,2,7
5335000,3988000,12,14,12
5336000,3988000,1,0,0
5337000,3988000,5,4,5
5338000,3988000,1,0,2
5339000,3988000,7,0,2
5340000,3988000,0,0,1
5341000,3988000,0,0,3
5342000,3988000,11,6,8
5343000,3988000,24,32,12
5344000,3988000,19,7,22
5345000,3988000,10,1,5
5346000,3988000,4,1,5
5347000,3988000,6,2,6
5348000,3988000,2,2,1
5349000,3988000,6,5,2
5350000,3988000,0,0,2
5351000,3988000,0,0,0
5352000,3988000,0,0,3
5353000,3988000,0,4,4
5354000,3988000,24,17,54
5355000,3988000,10,10,7
5356000,3988000,3,0,0
5357000,3988000,0,0,0
5358000,3988000,0,0,0
5359000,3988000,0,0,0
5360000,3988000,0,0,0
5363000,3988000,0,0,0
5009000,3989000,0,0,0
5010000,3989000,0,0,0
5012000,3989000,0,0,0
5013000,3989000,0,0,0
5014000,3989000,0,0,3
5015000,3989000,4,0,2
5016000,3989000,3,1,2
5017000,3989000,0,0,0
5018000,3989000,6,3,3
5019000,3989000,3,2,1
5020000,3989000,3,1,3
5021000,3989000,0,0,1
5025000,3989000,0,0,1
5026000,3989000,0,0,0
5027000,3989000,0,0,1
5028000,3989000,1,1,4
5029000,3989000,7,5,4
5030000,3989000,0,0,4
5031000,3989000,3,4,2
5032000,3989000,144,136,146
5033000,3989000,2,7,6
5034000,3989000,0,0,1
5035000,3989000,0,0,1
5036000,3989000,0,0,0
5037000,3989000,0,0,0
5038000,3989000,0,0,0
5039000,3989000,0,0,0
5040000,3989000,0,0,0
5041000,3989000,0,0,0
5042000,3989000,0,0,0
5043000,3989000,0,0,0
5044000,3989000,0,0,1
5045000,3989000,3,3,2
5046000,3989000,0,0,0
5047000,3989000,0,0,1
5048000,3989000,8,5,4
5049000,3989000,41,48,40
5050000,3989000,7,9,24
5051000,3989000,2,2,7
5052000,3989000,0,0,0
5053000,3989000,0,0,0
5054000,3989000,0,0,1
5055000,3989000,9,8,4
5056000,3989000,1,0,4
5057000,3989000,9,20,21
5058000,3989000,9,10,11
5059000,3989000,0,0,0
5060000,3989000,0,0,0
5061000,3989000,0,0,0
5062000,3989000,5,2,5
5063000,3989000,9,8,11
5064000,3989000,1,0,2
5065000,3989000,46,51,41
5066000,3989000,20,18,22
5067000,3989000,11,11,7
5068000,3989000,16,11,13
5069000,3989000,20,14,21
5070000,3989000,4,7,6
5071000,3989000,5,3,5
5072000,3989000,0,0,2
5073000,3989000,0,0,0
5074000,3989000,1,0,2
5075000,3989000,4,1,3
5076000,3989000,5,2,3
5077000,3989000,0,0,2
5078000,3989000,2,0,5
5079000,3989000,13,4,5
5080000,3989000,3,0,1
5081000,3989000,0,0,0
5082000,3989000,0,0,0
5083000,3989000,0,0,0
5137000,3989000,0,0,0
5138000,3989000,0,0,0
5140000,3989000,1,0,3
5141000,3989000,15,13,13
5142000,3989000,7,7,9
5143000,3989000,13,12,19
5144000,3989000,56,47,50
5145000,3989000,5,3,0
5146000,3989000,8,7,4
5147000,3989000,0,0,2
5148000,3989000,0,0,2
5149000,3989000,0,0,0
5166000,3989000,35,13,34
5167000,3989000,16,16,10
5168000,3989000,5,3,9
5169000,3989000,0,0,5
5170000,3989000,0,0,0
5171000,3989000,0,0,0
5172000,3989000,0,0,0
5173000,3989000,0,0,1
5174000,3989000,0,0,0
5175000,3989000,0,0,0
5176000,3989000,0,0,0
5177000,3989000,0,0,0
5178000,3989000,0,0,2
5179000,3989000,0,0,0
5180000,3989000,12,7,5
5181000,3989000,4,3,12
5182000,3989000,19,3,2
5183000,3989000,19,17,30
5184000,3989000,1,0,4
5185000,3989000,0,0,3
5186000,3989000,0,0,0
5187000,3989000,0,0,0
5188000,3989000,0,0,0
5189000,3989000,0,0,0
5190000,3989000,0,0,0
5191000,3989000,23,14,1
5192000,3989000,5,4,2
5193000,3989000,0,0,0
5194000,3989000,0,0,0
5195000,3989000,0,0,0
5196000,3989000,0,0,1
5197000,3989000,0,0,0
5198000,3989000,1,1,6
5199000,3989000,10,3,0
5200000,3989000,0,0,2
5201000,3989000,0,0,0
5202000,3989000,0,0,0
5203000,3989000,0,0,1
5204000,3989000,0,0,1
5205000,3989000,0,0,0
5206000,3989000,0,0,0
5207000,3989000,1,0,3
5208000,3989000,5,5,5
5209000,3989000,0,0,2
5210000,3989000,0,0,3
5211000,3989000,7,2,1
5212000,3989000,0,0,3
5213000,3989000,0,1,2
5214000,3989000,2,2,1
5215000,3989000,2,0,12
5216000,3989000,2,2,3
5217000,3989000,6,6,4
5218000,3989000,68,57,37
5219000,3989000,242,165,164
5220000,3989000,26,27,29
5221000,3989000,12,16,22
5222000,3989000,10,1,6
5223000,3989000,10,11,18
5224000,3989000,18,14,12
5225000,3989000,9,3,4
5226000,3989000,12,4,9
5227000,3989000,25,24,12
5228000,3989000,0,2,5
5229000,3989000,5,1,5
5230000,3989000,19,11,223
5231000,3989000,123,85,88
5232000,3989000,58,45,39
5233000,3989000,1,0,2
5234000,3989000,0,0,2
5235000,3989000,2,2,4
5236000,3989000,6,9,4
5237000,3989000,10,4,3
5238000,3989000,4,0,2
5239000,3989000,1,0,2
5240000,3989000,0,0,1
5241000,3989000,0,0,0
5242000,3989000,0,0,0
5243000,3989000,0,0,0
5244000,3989000,1,3,2
5245000,3989000,0,0,3
5246000,3989000,0,0,2
5247000,3989000,0,0,2
5248000,3989000,0,0,5
5249000,3989000,27,24,16
5250000,3989000,18,15,8
5251000,3989000,1,2,0
5252000,3989000,6,4,3
5253000,3989000,0,0,1
5254000,3989000,5,11,8
5255000,3989000,0,0,2
5256000,3989000,4,2,3
5257000,3989000,15,3,5
5258000,3989000,6,1,1
5259000,3989000,2,0,2
5260000,3989000,0,0,1
5261000,3989000,0,0,1
5262000,3989000,0,0,0
5263000,3989000,0,0,0
5264000,3989000,0,0,0
5265000,3989000,3,3,3
5266000,3989000,1,0,1
5267000,3989000,2,1,2
5268000,3989000,4,1,5
5269000,3989000,4,2,3
5270000,3989000,0,0,2
5271000,3989000,5,3,5
5272000,3989000,4,4,4
5273000,3989000,2,3,6
5274000,3989000,1,0,3
5275000,3989000,0,0,3
5276000,3989000,2,2,3
5277000,3989000,6,2,1
5278000,3989000,3,3,5
5279000,3989000,9,6,7
5280000,3989000,0,0,0
5281000,3989000,5,4,12
5282000,3989000,31,13,22
5283000,3989000,9,10,11
5284000,3989000,0,0,6
5285000,3989000,4,4,0
5286000,3989000,2,2,6
5287000,3989000,3,10,12
5288000,3989000,0,1,0
5289000,3989000,27,22,23
5290000,3989000,1,1,10
5291000,3989000,1,2,1
5292000,3989000,2,2,7
5293000,3989000,0,0,1
5294000,3989000,1,2,3
5295000,3989000,9,3,6
5296000,3989000,27,17,12
5297000,3989000,0,0,5
5298000,3989000,0,0,1
5299000,3989000,3,3,2
5300000,3989000,2,2,4
5301000,3989000,0,0,3
5302000,3989000,0,0,1
5303000,3989000,1,1,2
5304000,3989000,0,0,1
5305000,3989000,0,0,1
5306000,3989000,1,2,2
5307000,3989000,111,111,116
5308000,3989000,7,7,4
5309000,3989000,17,9,6
5310000,3989000,23,24,26
