"x","y","maakond","registreeriti","loomad"
399570,6462651,"saare maakond","2002","veis"
394691,6450332,"saare maakond","2002","munakana"
393724,6449471,"saare maakond","2002","lammas;veis"
426797.56,6463108.8,"saare maakond","2003","munakana"
621286.06,6601810.89,"lääne-viru maakond","2003","veis"
409517,6461437,"saare maakond","2003","lammas"
430051,6524809,"hiiu maakond","2003","lammas"
602858,6569349,"lääne-viru maakond","2003","munakana"
576805,6593526,"harju maakond","2003","munakana;veis"
484031,6542513,"lääne maakond","2003","veis"
477253,6509769,"pärnu maakond","2003","veis"
539308,6548177,"rapla maakond","2003","veis"
539348,6548131,"rapla maakond","2003","veis"
555040,6536587,"rapla maakond","2003","veis"
553849,6547873,"rapla maakond","2003","veis"
553259,6543381,"rapla maakond","2003","veis"
533691,6522517,"rapla maakond","2003","veis"
533709,6522515,"rapla maakond","2003","veis"
535482,6520614,"rapla maakond","2003","veis"
426200,6469108,"saare maakond","2003","veis"
431460,6523980,"hiiu maakond","2003","veis"
387607,6456385,"saare maakond","2003","lammas;veis"
413067,6462969,"saare maakond","2003",""
447739,6484091,"saare maakond","2003","veis"
653099,6594501,"lääne-viru maakond","2003","veis"
554644,6546013,"rapla maakond","2003",""
514667,6529006,"rapla maakond","2003","lammas;munakana"
517044,6530978,"rapla maakond","2003","veis"
558234,6585502,"harju maakond","2003",""
557943,6585665,"harju maakond","2003",""
557729,6585842,"harju maakond","2003","munakana"
557876,6586046,"harju maakond","2003","munakana"
529320,6586650,"harju maakond","2003","broiler"
529338,6586682,"harju maakond","2003","broiler"
529353,6586716,"harju maakond","2003","broiler"
529367,6586743,"harju maakond","2003","broiler"
529382,6586774,"harju maakond","2003","broiler"
529409,6586819,"harju maakond","2003","broiler"
529420,6586860,"harju maakond","2003","broiler"
529435,6586887,"harju maakond","2003","broiler"
529450,6586916,"harju maakond","2003","broiler"
529475,6586953,"harju maakond","2003","broiler"
529598,6586888,"harju maakond","2003","broiler"
529579,6586864,"harju maakond","2003","broiler"
529565,6586828,"harju maakond","2003","broiler"
529556,6586790,"harju maakond","2003","broiler"
529535,6586760,"harju maakond","2003","broiler"
529514,6586708,"harju maakond","2003","broiler"
529498,6586671,"harju maakond","2003","broiler"
529483,6586641,"harju maakond","2003","broiler"
529473,6586611,"harju maakond","2003","broiler"
529471,6586584,"harju maakond","2003","broiler"
525925,6576746,"harju maakond","2003","broiler"
672951,6556374,"ida-viru maakond","2003","veis"
672981,6556378,"ida-viru maakond","2003","veis"
525903,6576722,"harju maakond","2003","broiler"
671554,6589426,"ida-viru maakond","2003","siga"
676424,6589837,"ida-viru maakond","2003","siga"
525881,6576703,"harju maakond","2003","broiler"
525853,6576686,"harju maakond","2003","broiler"
666692,6591533,"lääne-viru maakond","2003","veis"
525836,6576671,"harju maakond","2003","broiler"
525809,6576649,"harju maakond","2003","broiler"
525790,6576637,"harju maakond","2003","broiler"
522550,6562369,"harju maakond","2003","veis"
525760,6576612,"harju maakond","2003","broiler"
525561,6571173,"harju maakond","2003","veis"
525832,6576868,"harju maakond","2003","broiler"
525805,6576853,"harju maakond","2003","broiler"
525784,6576831,"harju maakond","2003","broiler"
525754,6576813,"harju maakond","2003","broiler"
555969,6584623,"harju maakond","2003","munakana"
560689,6595168,"harju maakond","2003","broiler"
560709,6595134,"harju maakond","2003","broiler"
560750,6595199,"harju maakond","2003","broiler"
554039,6586852,"harju maakond","2003","broiler"
554025,6586883,"harju maakond","2003","broiler"
554051,6586810,"harju maakond","2003","broiler"
554058,6586776,"harju maakond","2003","broiler"
553894,6588038,"harju maakond","2003","broiler"
553925,6588020,"harju maakond","2003","broiler"
553955,6587999,"harju maakond","2003","broiler"
553987,6587984,"harju maakond","2003","broiler"
554009,6588090,"harju maakond","2003","broiler"
553982,6588106,"harju maakond","2003","broiler"
553954,6588127,"harju maakond","2003","broiler"
554038,6588259,"harju maakond","2003","broiler"
554086,6588223,"harju maakond","2003","broiler"
554192,6588350,"harju maakond","2003","broiler"
554236,6588317,"harju maakond","2003","broiler"
554275,6588293,"harju maakond","2003","broiler"
554217,6588488,"harju maakond","2003","broiler"
578610,6525086,"järva maakond","2003","veis"
595436,6551084,"järva maakond","2003","lammas"
534075,6520511,"rapla maakond","2003","veis"
533059,6519340,"rapla maakond","2003","veis"
533092,6519362,"rapla maakond","2003","veis"
565042,6521915,"järva maakond","2003",""
566538,6522704,"järva maakond","2003","veis"
550093,6531388,"rapla maakond","2003","veis"
550253,6531577,"rapla maakond","2003","munakana"
526452,6532122,"rapla maakond","2003","veis"
602276,6568814,"lääne-viru maakond","2003","kits;lammas;munakana"
582999,6524547,"järva maakond","2003","veis"
693929,6550545,"ida-viru maakond","2003","lammas;veis"
669832,6589942,"ida-viru maakond","2003","veis"
697014,6593302,"ida-viru maakond","2003","lammas"
601392,6566090,"järva maakond","2003","lammas;veis"
518517,6556891,"harju maakond","2003","veis"
473060,6526214,"lääne maakond","2003","veis"
420484,6512003,"hiiu maakond","2003","munakana"
588232,6556997,"järva maakond","2003","veis"
411607,6469485,"saare maakond","2003","lammas;veis"
410241,6465293,"saare maakond","2003","siga"
422018,6471224,"saare maakond","2003","veis"
386073,6471383,"saare maakond","2003","lammas"
397767,6463786,"saare maakond","2003","lammas;munakana"
447826,6484201,"saare maakond","2003","lammas;munakana"
600447,6540749,"järva maakond","2003","veis"
566946,6535912,"rapla maakond","2003","hobune;veis"
550640,6529519,"rapla maakond","2003","veis"
600110,6561609,"järva maakond","2003","veis"
550610,6529526,"rapla maakond","2003","veis"
434771,6477642,"saare maakond","2003","hani;kits"
430699,6474876,"saare maakond","2003","lammas"
430943,6474745,"saare maakond","2003","hobune"
435891,6475099,"saare maakond","2003","kits"
430929,6474803,"saare maakond","2003","hobune"
421294,6474806,"saare maakond","2003",""
427469,6476192,"saare maakond","2003","munakana"
595461,6557358,"järva maakond","2003","lammas;munakana"
421158,6492649,"saare maakond","2003","munakana;veis"
438214,6535292,"hiiu maakond","2003","lammas"
585032,6534863,"järva maakond","2003","mesilane"
580331,6521026,"järva maakond","2003","veis"
583966,6520954,"järva maakond","2003","veis"
416243,6468153,"saare maakond","2003","lammas;munakana"
473061,6526212,"lääne maakond","2003","veis"
472389,6523666,"lääne maakond","2003","lammas;munakana"
485243,6524971,"lääne maakond","2003","munakana"
414903,6537151,"hiiu maakond","2003","lammas"
583017,6526670,"järva maakond","2003","veis"
583154,6526839,"järva maakond","2003","lammas"
433363,6540543,"hiiu maakond","2003","kits;lammas;mesilane"
444785,6522519,"hiiu maakond","2003","lammas"
396230,6530541,"hiiu maakond","2003","lammas"
422163,6541919,"hiiu maakond","2003","hobune;mesilane"
548128,6579560,"harju maakond","2003","veis"
438614,6533993,"hiiu maakond","2003","lammas;munakana"
515749,6528697,"rapla maakond","2003","hobune;lammas;veis"
654039,6518534,"jõgeva maakond","2003","munakana;veis"
402093,6529437,"hiiu maakond","2003","veis"
424089,6516574,"hiiu maakond","2003","lammas"
590710,6561191,"järva maakond","2003","veis"
412569,6536099,"hiiu maakond","2003","kits;munakana;veis"
420316,6518601,"hiiu maakond","2003","lammas"
415626,6535410,"hiiu maakond","2003","hani;kalkun;lammas;munakana;part;veis"
587120,6593756,"harju maakond","2003","veis"
419923,6509424,"hiiu maakond","2003","hobune"
651646,6569302,"lääne-viru maakond","2003","vene_tuur;vikerforell"
412641,6508078,"hiiu maakond","2003","hobune;munakana;veis"
438424,6521843,"hiiu maakond","2003","lammas;veis"
428495,6493529,"saare maakond","2003","part"
445443,6522160,"hiiu maakond","2003","lammas"
445482,6522146,"hiiu maakond","2003","lammas;munakana"
598035,6535331,"järva maakond","2003","lammas"
585248,6523153,"järva maakond","2003",""
430840,6521880,"hiiu maakond","2003","veis"
424809,6519227,"hiiu maakond","2003","hobune;veis"
424825,6519251,"hiiu maakond","2003","hobune;veis"
424820,6519282,"hiiu maakond","2003","hobune;veis"
434034,6519168,"hiiu maakond","2003","hobune;veis"
417165,6508350,"hiiu maakond","2003","hobune;munakana"
417137,6508355,"hiiu maakond","2003","veis"
415840,6536457,"hiiu maakond","2003","hobune;lammas;veis"
437512,6526347,"hiiu maakond","2003","hobune"
402410,6529765,"hiiu maakond","2003","veis"
437516,6526347,"hiiu maakond","2003","hobune"
397863,6451418,"saare maakond","2003","hani"
422551,6519328,"hiiu maakond","2003","veis"
420546,6515952,"hiiu maakond","2003","munakana;veis"
442926,6528838,"hiiu maakond","2003","hani;munakana;part"
417509,6509066,"hiiu maakond","2003","veis"
565456,6521860,"järva maakond","2003",""
518489,6561547,"harju maakond","2003","veis"
398386,6458910,"saare maakond","2003","lammas;munakana;veis"
387625,6451905,"saare maakond","2003","veis"
387624,6451925,"saare maakond","2003","lammas"
415523,6493939,"saare maakond","2003","munakana;veis"
432510,6474216,"saare maakond","2003","hobune"
384883,6461110,"saare maakond","2003","lammas"
599386,6558153,"järva maakond","2003","veis"
606188,6560998,"järva maakond","2003","veis"
601599,6562850,"järva maakond","2003","veis"
601079,6557362,"järva maakond","2003","veis"
488774,6520411,"lääne maakond","2003","veis"
415080,6537806,"hiiu maakond","2003","munakana"
504167,6530005,"lääne maakond","2003","veis"
530445,6525330,"rapla maakond","2003","veis"
620467,6583819,"lääne-viru maakond","2003","munakana"
634311,6586585,"lääne-viru maakond","2003",""
629808,6553188,"lääne-viru maakond","2003","lammas"
614570,6554040,"lääne-viru maakond","2003","veis"
636436,6578116,"lääne-viru maakond","2003","veis"
636323,6578097,"lääne-viru maakond","2003",""
565747,6559232,"harju maakond","2003","munakana"
634300,6567750,"lääne-viru maakond","2003",""
680874,6577666,"ida-viru maakond","2003","kits;munakana"
474575,6538671,"lääne maakond","2003","lammas;veis"
474220,6538944,"lääne maakond","2003","veis"
478994,6545654,"lääne maakond","2003","veis"
564788,6544598,"rapla maakond","2003","veis"
599111,6553506,"järva maakond","2003","munakana"
480915,6518874,"lääne maakond","2003","veis"
565241,6547331,"rapla maakond","2003","veis"
487990,6533930,"lääne maakond","2003","veis"
488010,6523613,"lääne maakond","2003","siga"
644096,6519739,"jõgeva maakond","2003","veis"
576566,6529061,"järva maakond","2003","veis"
579470,6533587,"järva maakond","2003","veis"
581078,6534653,"järva maakond","2003","veis"
646648,6521122,"jõgeva maakond","2003","veis"
658124,6523794,"jõgeva maakond","2003","veis"
653738,6520482,"jõgeva maakond","2003",""
524803,6569253,"harju maakond","2003","lammas;mesilane"
557668,6524503,"rapla maakond","2003","veis"
558395,6540616,"rapla maakond","2003","veis"
650872,6528623,"jõgeva maakond","2003","veis"
651066,6528404,"jõgeva maakond","2003","veis"
653295,6519367,"jõgeva maakond","2003","veis"
484794,6519364,"lääne maakond","2003","lammas"
597980,6566181,"lääne-viru maakond","2003","veis"
600669,6518147,"järva maakond","2003","veis"
654370,6593990,"lääne-viru maakond","2003","munakana"
519103,6537272,"rapla maakond","2003","veis"
513149,6538863,"rapla maakond","2003","veis"
384616,6457841,"saare maakond","2003","lammas;munakana"
385172,6458223,"saare maakond","2003","hobune;kuulik;veis"
443573,6483985,"saare maakond","2003","veis"
623930,6596810,"lääne-viru maakond","2003","siga"
595794,6556434,"järva maakond","2003","veis"
483872,6540525,"lääne maakond","2003","munakana"
593824,6556210,"järva maakond","2003","veis"
489674,6543847,"lääne maakond","2003","veis"
552766,6541534,"rapla maakond","2003","veis"
554315,6530648,"rapla maakond","2003","lammas"
415113,6498956,"saare maakond","2003","lammas"
429910,6464310,"saare maakond","2003","veis"
572152,6551417,"harju maakond","2003","siga"
646271,6565460,"lääne-viru maakond","2003","veis"
442101,6480227,"saare maakond","2003","veis"
442539,6474970,"saare maakond","2003","munakana;part;vutt"
388566,6438062,"saare maakond","2003","munakana"
530268,6569255,"harju maakond","2003","veis"
406350,6463800,"saare maakond","2003","munakana"
444021,6485059,"saare maakond","2003","veis"
443162,6478699,"saare maakond","2003","mesilane"
448940,6478921,"saare maakond","2003","lammas;veis"
377320,6460571,"saare maakond","2003","lammas;munakana"
418368,6490413,"saare maakond","2003","munakana;veis"
437190,6475393,"saare maakond","2003","veis"
397436,6463973,"saare maakond","2003","hobune;veis"
585301,6523046,"järva maakond","2003","munakana"
648018,6553493,"lääne-viru maakond","2003","lammas;munakana"
585141,6521120,"järva maakond","2003","veis"
641391,6537013,"lääne-viru maakond","2003","veis"
562416,6548377,"rapla maakond","2003","veis"
604930,6536052,"järva maakond","2003","veis"
531089,6565051,"harju maakond","2003","veis"
469354,6516478,"lääne maakond","2003","lammas;munakana"
642665,6571238,"lääne-viru maakond","2003","siga"
504465,6530439,"lääne maakond","2003","lammas"
651235,6549822,"lääne-viru maakond","2003","lammas"
651234,6549709,"lääne-viru maakond","2003","lammas"
615724,6538818,"järva maakond","2003","veis"
615789,6538497,"järva maakond","2003","veis"
610852,6541918,"järva maakond","2003","veis"
524640,6518891,"rapla maakond","2003","lammas"
591973,6527786,"järva maakond","2003","kits;lammas"
620574,6583903,"lääne-viru maakond","2003","munakana"
542055,6536866,"rapla maakond","2003","veis"
507823,6535185,"rapla maakond","2003","veis"
550425,6585971,"harju maakond","2003","veis"
468338,6514056,"lääne maakond","2003","hobune"
597408,6520286,"järva maakond","2003","hobune"
625586,6536847,"lääne-viru maakond","2003","siga"
642362,6553378,"lääne-viru maakond","2003","veis"
615856,6601780,"lääne-viru maakond","2003","veis"
660222,6525178,"jõgeva maakond","2003","veis"
626402,6579703,"lääne-viru maakond","2003","veis"
635726,6535393,"lääne-viru maakond","2003","munakana"
624506,6538264,"lääne-viru maakond","2003","veis"
627843,6585914,"lääne-viru maakond","2003","munakana"
445058,6522642,"hiiu maakond","2003","veis"
384501,6457820,"saare maakond","2003","eesel;hobune;kits;kuulik;munakana"
613432,6547140,"järva maakond","2003","veis"
412363,6447136,"saare maakond","2003","lammas;munakana;veis"
415744,6493876,"saare maakond","2003","lammas;munakana"
422274,6475564,"saare maakond","2003","munakana"
439078,6496606,"saare maakond","2003","munakana"
378156,6460894,"saare maakond","2003","veis"
424733,6455533,"saare maakond","2003","lammas"
432165,6474416,"saare maakond","2003","munakana;veis"
423835,6457892,"saare maakond","2003","lammas"
383975,6477464,"saare maakond","2003","lammas"
671021,6520136,"jõgeva maakond","2003","veis"
417622,6463067,"saare maakond","2003","veis"
416222,6484920,"saare maakond","2003","munakana"
443761,6478210,"saare maakond","2003","lammas;veis"
427003,6493043,"saare maakond","2003","veis"
426255,6489620,"saare maakond","2003","kits;munakana"
458580,6490040,"saare maakond","2003","veis"
398286,6478125,"saare maakond","2003","veis"
646387,6549908,"lääne-viru maakond","2003","veis"
502962,6525255,"lääne maakond","2003","veis"
531300,6578441,"harju maakond","2003","veis"
390552,6474629,"saare maakond","2003","mesilane"
631604,6549032,"lääne-viru maakond","2003","veis"
617342,6568886,"lääne-viru maakond","2003","veis"
448506,6485194,"saare maakond","2003","munakana"
423343,6457632,"saare maakond","2003","mesilane"
423335,6457608,"saare maakond","2003","veis"
560631,6570676,"harju maakond","2003","lammas"
396899,6447616,"saare maakond","2003","kits;munakana"
560792,6571035,"harju maakond","2003","veis"
381024,6460847,"saare maakond","2003","lammas;munakana"
614028,6545171,"järva maakond","2003","veis"
612377,6545694,"järva maakond","2003","veis"
612507,6545727,"järva maakond","2003","veis"
567586,6585350,"harju maakond","2003","veis"
608952,6592600,"lääne-viru maakond","2003","munakana"
587604,6596237,"harju maakond","2003","lammas"
515477,6545126,"harju maakond","2003","veis"
515395,6545246,"harju maakond","2003","veis"
554964,6562671,"harju maakond","2003","hobune"
