X,Y,pohi_nr,aadr_maako,aadr_valdl,koord_x,koord_y,reg_kp,loomaliigi
682428,6386735,EE14590,VÕRU MAAKOND,RÕUGE VALD,"6386735","682428",2003/11/18 00:00:00.000,"MUNAKANA;VEIS"
682446,6386551,EE14592,VÕRU MAAKOND,RÕUGE VALD,"6386551","682446",2003/11/18 00:00:00.000,MESILANE
650234,6425922,EE14662,VÕRU MAAKOND,ANTSLA VALD,"6425922","650234",2003/11/20 00:00:00.000,"LAMMAS;MUNAKANA"
638686,6444767,EE1382,TARTU MAAKOND,ELVA VALD,"6444767","638686",2003/11/20 00:00:00.000,VEIS
642825,6432440,EE397,VALGA MAAKOND,OTEPÄÄ VALD,"6432440","642825",2003/11/20 00:00:00.000,MUNAKANA
642372,6426732,EE320,VALGA MAAKOND,OTEPÄÄ VALD,"6426732","642372",2003/11/20 00:00:00.000,VEIS
636366,6442562,EE1391,TARTU MAAKOND,ELVA VALD,"6442562","636366",2003/11/21 00:00:00.000,VEIS
653217,6436874,EE14725,PÕLVA MAAKOND,KANEPI VALD,"6436874","653217",2003/11/21 00:00:00.000,LAMMAS
630746,6440140,EE1414,TARTU MAAKOND,ELVA VALD,"6440140","630746",2003/11/25 00:00:00.000,LAMMAS
654838,6418595,EE1441,VÕRU MAAKOND,ANTSLA VALD,"6418595","654838",2003/11/25 00:00:00.000,MUNAKANA
654822,6418601,EE14849,VÕRU MAAKOND,ANTSLA VALD,"6418601","654822",2003/11/25 00:00:00.000,VEIS
614366,6420333,EE1487,VALGA MAAKOND,TÕRVA VALD,"6420333","614366",2003/11/26 00:00:00.000,"MESILANE;MUNAKANA;VEIS"
640429,6387039,EE14940,VALGA MAAKOND,VALGA VALD,"6387039","640429",2003/11/26 00:00:00.000,"HANI;LAMMAS;MUNAKANA;PART;VEIS"
633334,6443296,EE15152,TARTU MAAKOND,ELVA VALD,"6443296","633334",2003/11/28 00:00:00.000,LAMMAS
634184,6440781,EE1573,TARTU MAAKOND,ELVA VALD,"6440781","634184",2003/11/28 00:00:00.000,"LAMMAS;MUNAKANA;VEIS"
628178,6435865,EE15199,VALGA MAAKOND,OTEPÄÄ VALD,"6435865","628178",2003/11/28 00:00:00.000,VEIS
710225,6416161,EE1585,VÕRU MAAKOND,SETOMAA VALD,"6416161","710225",2003/11/29 00:00:00.000,LAMMAS
648709,6404078,EE15256,VÕRU MAAKOND,ANTSLA VALD,"6404078","648709",2003/12/01 00:00:00.000,VEIS
683493,6424807,EE15308,VÕRU MAAKOND,VÕRU VALD,"6424807","683493",2003/12/01 00:00:00.000,"KITS;LAMMAS"
665329,6422728,EE15316,VÕRU MAAKOND,VÕRU VALD,"6422728","665329",2003/12/01 00:00:00.000,MUNAKANA
651948,6418126,EE15338,VÕRU MAAKOND,ANTSLA VALD,"6418126","651948",2003/12/01 00:00:00.000,VEIS
650029,6402548,EE15341,VÕRU MAAKOND,ANTSLA VALD,"6402548","650029",2003/12/01 00:00:00.000,"MUNAKANA;VEIS"
689641,6427300,EE1620,PÕLVA MAAKOND,RÄPINA VALD,"6427300","689641",2003/12/02 00:00:00.000,MUNAKANA
657584,6402486,EE15363,VÕRU MAAKOND,ANTSLA VALD,"6402486","657584",2003/12/02 00:00:00.000,MUNAKANA
634149,6400232,EE1626,VALGA MAAKOND,VALGA VALD,"6400232","634149",2003/12/02 00:00:00.000,MUNAKANA
626817,6411975,EE1628,VALGA MAAKOND,VALGA VALD,"6411975","626817",2003/12/02 00:00:00.000,"HANI;MUNAKANA;VEIS"
644015,6390586,EE15377,VALGA MAAKOND,VALGA VALD,"6390586","644015",2003/12/02 00:00:00.000,LAMMAS
655622,6439481,EE15413,PÕLVA MAAKOND,KANEPI VALD,"6439481","655622",2003/12/02 00:00:00.000,LAMMAS
662088,6396848,EE1646,VÕRU MAAKOND,RÕUGE VALD,"6396848","662088",2003/12/03 00:00:00.000,"MUNAKANA;VEIS"
699749,6403907,EE1647,VÕRU MAAKOND,VÕRU VALD,"6403907","699749",2003/12/03 00:00:00.000,VEIS
683577,6423209,EE15454,VÕRU MAAKOND,VÕRU VALD,"6423209","683577",2003/12/03 00:00:00.000,"KITS;KUULIK;MUNAKANA"
681743,6437979,EE15463,PÕLVA MAAKOND,PÕLVA VALD,"6437979","681743",2003/12/03 00:00:00.000,MUNAKANA
681804,6438056,EE15465,PÕLVA MAAKOND,PÕLVA VALD,"6438056","681804",2003/12/03 00:00:00.000,MUNAKANA
684065,6392609,EE15466,VÕRU MAAKOND,RÕUGE VALD,"6392609","684065",2003/12/03 00:00:00.000,HOBUNE
681770,6438047,EE15500,PÕLVA MAAKOND,PÕLVA VALD,"6438047","681770",2003/12/04 00:00:00.000,MUNAKANA
681751,6437910,EE15501,PÕLVA MAAKOND,PÕLVA VALD,"6437910","681751",2003/12/04 00:00:00.000,MUNAKANA
680719,6435533,EE15503,PÕLVA MAAKOND,PÕLVA VALD,"6435533","680719",2003/12/04 00:00:00.000,MUNAKANA
680668,6435373,EE15506,PÕLVA MAAKOND,PÕLVA VALD,"6435373","680668",2003/12/04 00:00:00.000,MUNAKANA
679404,6436367,EE15507,PÕLVA MAAKOND,PÕLVA VALD,"6436367","679404",2003/12/04 00:00:00.000,MUNAKANA
677160,6418780,EE1667,VÕRU MAAKOND,VÕRU VALD,"6418780","677160",2003/12/04 00:00:00.000,"LAMMAS;MUNAKANA"
689469,6416000,EE15512,VÕRU MAAKOND,VÕRU VALD,"6416000","689469",2003/12/04 00:00:00.000,VEIS
671844,6403502,EE1668,VÕRU MAAKOND,RÕUGE VALD,"6403502","671844",2003/12/04 00:00:00.000,VEIS
668958,6439628,EE15516,PÕLVA MAAKOND,KANEPI VALD,"6439628","668958",2003/12/04 00:00:00.000,VEIS
665677,6440306,EE15517,PÕLVA MAAKOND,KANEPI VALD,"6440306","665677",2003/12/04 00:00:00.000,VEIS
692113,6433178,EE15527,PÕLVA MAAKOND,RÄPINA VALD,"6433178","692113",2003/12/04 00:00:00.000,"KITS;LAMMAS;VEIS"
667669,6429505,EE1677,PÕLVA MAAKOND,KANEPI VALD,"6429505","667669",2003/12/04 00:00:00.000,MUNAKANA
654490,6433779,EE15530,PÕLVA MAAKOND,KANEPI VALD,"6433779","654490",2003/12/04 00:00:00.000,"HANI;KALKUN;KITS;KUULIK;LAMMAS;MUNAKANA;PARLKANA;PART;VUTT"
654506,6433786,EE15535,PÕLVA MAAKOND,KANEPI VALD,"6433786","654506",2003/12/04 00:00:00.000,MUNAKANA
677373,6417834,EE15538,VÕRU MAAKOND,VÕRU VALD,"6417834","677373",2003/12/04 00:00:00.000,KITS
677827,6422360,EE1681,VÕRU MAAKOND,VÕRU VALD,"6422360","677827",2003/12/04 00:00:00.000,VEIS
691554,6440631,EE15547,PÕLVA MAAKOND,PÕLVA VALD,"6440631","691554",2003/12/04 00:00:00.000,VEIS
686179,6424038,EE1684,VÕRU MAAKOND,VÕRU VALD,"6424038","686179",2003/12/04 00:00:00.000,"HOBUNE;MUNAKANA;VEIS"
658685,6437753,EE15550,PÕLVA MAAKOND,KANEPI VALD,"6437753","658685",2003/12/04 00:00:00.000,HOBUNE
706818,6441551,EE15557,PÕLVA MAAKOND,RÄPINA VALD,"6441551","706818",2003/12/04 00:00:00.000,"LAMMAS;MESILANE"
655100,6437801,EE15561,PÕLVA MAAKOND,KANEPI VALD,"6437801","655100",2003/12/04 00:00:00.000,LAMMAS
659950,6433732,EE15564,PÕLVA MAAKOND,KANEPI VALD,"6433732","659950",2003/12/05 00:00:00.000,MESILANE
708856,6437878,EE15569,VÕRU MAAKOND,SETOMAA VALD,"6437878","708856",2003/12/05 00:00:00.000,MESILANE
654258,6442907,EE15571,PÕLVA MAAKOND,KANEPI VALD,"6442907","654258",2003/12/05 00:00:00.000,VEIS
656777,6438324,EE15572,PÕLVA MAAKOND,KANEPI VALD,"6438324","656777",2003/12/05 00:00:00.000,VEIS
702115,6446876,EE1692,PÕLVA MAAKOND,RÄPINA VALD,"6446876","702115",2003/12/05 00:00:00.000,"MUNAKANA;SIGA"
698328,6443731,EE1694,PÕLVA MAAKOND,RÄPINA VALD,"6443731","698328",2003/12/05 00:00:00.000,MUNAKANA
663714,6429848,EE15589,PÕLVA MAAKOND,KANEPI VALD,"6429848","663714",2003/12/05 00:00:00.000,VEIS
674002,6426019,EE15598,PÕLVA MAAKOND,PÕLVA VALD,"6426019","674002",2003/12/05 00:00:00.000,VEIS
661923,6438986,EE15619,PÕLVA MAAKOND,KANEPI VALD,"6438986","661923",2003/12/05 00:00:00.000,VEIS
661884,6438995,EE15620,PÕLVA MAAKOND,KANEPI VALD,"6438995","661884",2003/12/05 00:00:00.000,VEIS
659422,6440078,EE15622,PÕLVA MAAKOND,KANEPI VALD,"6440078","659422",2003/12/05 00:00:00.000,"LAMMAS;VEIS"
659341,6440140,EE15623,PÕLVA MAAKOND,KANEPI VALD,"6440140","659341",2003/12/05 00:00:00.000,"LAMMAS;VEIS"
665826,6430744,EE1704,PÕLVA MAAKOND,KANEPI VALD,"6430744","665826",2003/12/05 00:00:00.000,MUNAKANA
697819,6432938,EE802,PÕLVA MAAKOND,RÄPINA VALD,"6432938","697819",2003/12/05 00:00:00.000,SIGA
676727,6436645,EE15634,PÕLVA MAAKOND,PÕLVA VALD,"6436645","676727",2003/12/05 00:00:00.000,VEIS
674213,6436523,EE15636,PÕLVA MAAKOND,PÕLVA VALD,"6436523","674213",2003/12/05 00:00:00.000,VEIS
671825,6434751,EE1707,PÕLVA MAAKOND,KANEPI VALD,"6434751","671825",2003/12/05 00:00:00.000,"KUULIK;LAMMAS"
657974,6442124,EE15643,PÕLVA MAAKOND,KANEPI VALD,"6442124","657974",2003/12/05 00:00:00.000,VEIS
697917,6433162,EE15644,PÕLVA MAAKOND,RÄPINA VALD,"6433162","697917",2003/12/05 00:00:00.000,
678849,6440421,EE1715,PÕLVA MAAKOND,PÕLVA VALD,"6440421","678849",2003/12/05 00:00:00.000,SIGA
675438,6439944,EE15660,PÕLVA MAAKOND,PÕLVA VALD,"6439944","675438",2003/12/05 00:00:00.000,
675359,6440077,EE15661,PÕLVA MAAKOND,PÕLVA VALD,"6440077","675359",2003/12/05 00:00:00.000,
674272,6439993,EE15662,PÕLVA MAAKOND,PÕLVA VALD,"6439993","674272",2003/12/05 00:00:00.000,
674383,6439966,EE15664,PÕLVA MAAKOND,PÕLVA VALD,"6439966","674383",2003/12/05 00:00:00.000,VEIS
685039,6406346,EE15705,VÕRU MAAKOND,VÕRU VALD,"6406346","685039",2003/12/08 00:00:00.000,HANI
692205,6414604,EE15709,VÕRU MAAKOND,VÕRU VALD,"6414604","692205",2003/12/08 00:00:00.000,VEIS
659876,6404204,EE1745,VÕRU MAAKOND,ANTSLA VALD,"6404204","659876",2003/12/08 00:00:00.000,MUNAKANA
645931,6389277,EE1749,VALGA MAAKOND,VALGA VALD,"6389277","645931",2003/12/09 00:00:00.000,VEIS
627210,6409687,EE667,VALGA MAAKOND,VALGA VALD,"6409687","627210",2003/12/09 00:00:00.000,"HANI;MUNAKANA;PART;VEIS"
639993,6445950,EE1751,TARTU MAAKOND,ELVA VALD,"6445950","639993",2003/12/09 00:00:00.000,MUNAKANA
635584,6400659,EE15744,VALGA MAAKOND,VALGA VALD,"6400659","635584",2003/12/09 00:00:00.000,MUNAKANA
680988,6446245,EE15749,PÕLVA MAAKOND,PÕLVA VALD,"6446245","680988",2003/12/09 00:00:00.000,VEIS
682584,6434058,EE15755,PÕLVA MAAKOND,PÕLVA VALD,"6434058","682584",2003/12/09 00:00:00.000,VEIS
630934,6404183,EE15756,VALGA MAAKOND,VALGA VALD,"6404183","630934",2003/12/09 00:00:00.000,MUNAKANA
681957,6443176,EE15759,PÕLVA MAAKOND,PÕLVA VALD,"6443176","681957",2003/12/09 00:00:00.000,VEIS
709137,6412612,EE1762,VÕRU MAAKOND,SETOMAA VALD,"6412612","709137",2003/12/09 00:00:00.000,MUNAKANA
660855,6415172,EE15776,VÕRU MAAKOND,VÕRU VALD,"6415172","660855",2003/12/09 00:00:00.000,"HOBUNE;MUNAKANA"
700628,6418661,EE15824,VÕRU MAAKOND,VÕRU VALD,"6418661","700628",2003/12/10 00:00:00.000,VEIS
657513,6432312,EE15828,PÕLVA MAAKOND,KANEPI VALD,"6432312","657513",2003/12/10 00:00:00.000,MUNAKANA
704550,6407089,EE1793,VÕRU MAAKOND,SETOMAA VALD,"6407089","704550",2003/12/11 00:00:00.000,
709356,6414701,EE1795,VÕRU MAAKOND,SETOMAA VALD,"6414701","709356",2003/12/11 00:00:00.000,MUNAKANA
653886,6425812,EE15915,PÕLVA MAAKOND,KANEPI VALD,"6425812","653886",2003/12/12 00:00:00.000,VEIS
629373,6420077,EE1810,VALGA MAAKOND,VALGA VALD,"6420077","629373",2003/12/12 00:00:00.000,VEIS
641200,6441010,EE594,VALGA MAAKOND,OTEPÄÄ VALD,"6441010","641200",2003/12/12 00:00:00.000,VEIS
648580,6429930,EE15923,VALGA MAAKOND,OTEPÄÄ VALD,"6429930","648580",2003/12/12 00:00:00.000,LAMMAS
624560,6409980,EE15927,VALGA MAAKOND,VALGA VALD,"6409980","624560",2003/12/12 00:00:00.000,"HANI;HOBUNE;KITS;MUNAKANA"
700785,6436188,EE1817,PÕLVA MAAKOND,RÄPINA VALD,"6436188","700785",2003/12/15 00:00:00.000,LAMMAS
670419,6436246,EE1818,PÕLVA MAAKOND,KANEPI VALD,"6436246","670419",2003/12/15 00:00:00.000,"HOBUNE;MUNAKANA;VEIS"
628242,6401553,EE1822,VALGA MAAKOND,VALGA VALD,"6401553","628242",2003/12/15 00:00:00.000,"MUNAKANA;VEIS"
629359,6427992,EE15949,VALGA MAAKOND,VALGA VALD,"6427992","629359",2003/12/15 00:00:00.000,LAMMAS
644273,6434766,EE15953,VALGA MAAKOND,OTEPÄÄ VALD,"6434766","644273",2003/12/15 00:00:00.000,"HANI;KALKUN;MUNAKANA;VEIS"
629236,6406033,EE1864,VALGA MAAKOND,VALGA VALD,"6406033","629236",2003/12/16 00:00:00.000,MUNAKANA
690086,6429701,EE1872,PÕLVA MAAKOND,RÄPINA VALD,"6429701","690086",2003/12/17 00:00:00.000,LAMMAS
627164,6432603,EE1880,VALGA MAAKOND,OTEPÄÄ VALD,"6432603","627164",2003/12/17 00:00:00.000,"HANI;KALKUN;MUNAKANA"
684512,6392623,EE16139,VÕRU MAAKOND,RÕUGE VALD,"6392623","684512",2003/12/17 00:00:00.000,MUNAKANA
703672,6435357,EE1910,PÕLVA MAAKOND,RÄPINA VALD,"6435357","703672",2003/12/22 00:00:00.000,"MUNAKANA;VEIS"
662994,6431342,EE16262,PÕLVA MAAKOND,KANEPI VALD,"6431342","662994",2003/12/24 00:00:00.000,VEIS
663923,6430873,EE16263,PÕLVA MAAKOND,KANEPI VALD,"6430873","663923",2003/12/24 00:00:00.000,VEIS
705064,6435590,EE16265,VÕRU MAAKOND,SETOMAA VALD,"6435590","705064",2003/12/24 00:00:00.000,LAMMAS
700562,6434026,EE1924,PÕLVA MAAKOND,RÄPINA VALD,"6434026","700562",2003/12/24 00:00:00.000,"MUNAKANA;VEIS"
687328,6444335,EE16291,PÕLVA MAAKOND,PÕLVA VALD,"6444335","687328",2003/12/24 00:00:00.000,VEIS
660681,6442979,EE452,PÕLVA MAAKOND,KANEPI VALD,"6442979","660681",2004/01/05 00:00:00.000,SIGA
618956,6424287,EE1982,VALGA MAAKOND,TÕRVA VALD,"6424287","618956",2004/01/06 00:00:00.000,"MUNAKANA;VEIS"
625575,6413786,EE16473,VALGA MAAKOND,VALGA VALD,"6413786","625575",2004/01/06 00:00:00.000,VEIS
646290,6433530,EE16479,VALGA MAAKOND,OTEPÄÄ VALD,"6433530","646290",2004/01/06 00:00:00.000,VEIS
636743,6400274,EE16536,VALGA MAAKOND,VALGA VALD,"6400274","636743",2004/01/07 00:00:00.000,VEIS
646291,6398926,EE16537,VALGA MAAKOND,VALGA VALD,"6398926","646291",2004/01/08 00:00:00.000,VEIS
634718,6403230,EE16567,VALGA MAAKOND,VALGA VALD,"6403230","634718",2004/01/08 00:00:00.000,"KITS;KUULIK;LAMMAS;MUNAKANA"
651905,6410969,EE2034,VÕRU MAAKOND,ANTSLA VALD,"6410969","651905",2004/01/09 00:00:00.000,VEIS
647419,6440939,EE2040,VALGA MAAKOND,OTEPÄÄ VALD,"6440939","647419",2004/01/09 00:00:00.000,MUNAKANA
648924,6401687,EE16578,VÕRU MAAKOND,ANTSLA VALD,"6401687","648924",2004/01/09 00:00:00.000,VEIS
649575,6403763,EE16580,VÕRU MAAKOND,ANTSLA VALD,"6403763","649575",2004/01/09 00:00:00.000,VEIS
673067,6405080,EE2041,VÕRU MAAKOND,RÕUGE VALD,"6405080","673067",2004/01/09 00:00:00.000,VEIS
671701,6429086,EE2060,PÕLVA MAAKOND,KANEPI VALD,"6429086","671701",2004/01/13 00:00:00.000,MUNAKANA
640268,6385717,EE16651,VALGA MAAKOND,VALGA VALD,"6385717","640268",2004/01/13 00:00:00.000,HOBUNE
639418,6386458,EE16652,VALGA MAAKOND,VALGA VALD,"6386458","639418",2004/01/13 00:00:00.000,VEIS
640090,6421420,EE16710,VALGA MAAKOND,OTEPÄÄ VALD,"6421420","640090",2004/01/15 00:00:00.000,MUNAKANA
636640,6423430,EE16711,VALGA MAAKOND,OTEPÄÄ VALD,"6423430","636640",2004/01/15 00:00:00.000,MUNAKANA
622952,6419571,EE333,VALGA MAAKOND,TÕRVA VALD,"6419571","622952",2004/01/15 00:00:00.000,"MUNAKANA;SIGA;VEIS"
712217,6428647,EE16753,VÕRU MAAKOND,SETOMAA VALD,"6428647","712217",2004/01/15 00:00:00.000,VEIS
688184,6404181,EE2101,VÕRU MAAKOND,VÕRU VALD,"6404181","688184",2004/01/15 00:00:00.000,LAMMAS
628348,6421750,EE16801,VALGA MAAKOND,VALGA VALD,"6421750","628348",2004/01/19 00:00:00.000,"KITS;MUNAKANA"
638533,6386039,EE2116,VALGA MAAKOND,VALGA VALD,"6386039","638533",2004/01/19 00:00:00.000,"MUNAKANA;VEIS"
673087,6419338,EE16826,VÕRU MAAKOND,VÕRU VALD,"6419338","673087",2004/01/19 00:00:00.000,"HANI;MUNAKANA"
658364,6414878,EE2131,VÕRU MAAKOND,VÕRU VALD,"6414878","658364",2004/01/19 00:00:00.000,"FAASAN;HANI;MUNAKANA;PAABULIND;PART;TUVI"
656744,6389025,EE2177,VÕRU MAAKOND,RÕUGE VALD,"6389025","656744",2004/01/22 00:00:00.000,"LAMMAS;MUNAKANA"
645417,6410609,EE17058,VÕRU MAAKOND,ANTSLA VALD,"6410609","645417",2004/01/22 00:00:00.000,MESILANE
700981,6397634,EE17062,VÕRU MAAKOND,VÕRU VALD,"6397634","700981",2004/01/22 00:00:00.000,MUNAKANA
708068,6411300,EE17067,VÕRU MAAKOND,SETOMAA VALD,"6411300","708068",2004/01/22 00:00:00.000,MESILANE
676792,6420932,EE2185,VÕRU MAAKOND,VÕRU VALD,"6420932","676792",2004/01/22 00:00:00.000,MESILANE
701294,6418314,EE17071,VÕRU MAAKOND,VÕRU VALD,"6418314","701294",2004/01/22 00:00:00.000,LAMMAS
686252,6393392,EE17078,VÕRU MAAKOND,RÕUGE VALD,"6393392","686252",2004/01/22 00:00:00.000,"LAMMAS;MUNAKANA"
688970,6412038,EE17083,VÕRU MAAKOND,VÕRU VALD,"6412038","688970",2004/01/22 00:00:00.000,VEIS
639133,6399417,EE17147,VALGA MAAKOND,VALGA VALD,"6399417","639133",2004/01/23 00:00:00.000,MUNAKANA
631546,6437515,EE17154,VALGA MAAKOND,OTEPÄÄ VALD,"6437515","631546",2004/01/23 00:00:00.000,"MESILANE;VEIS"
632464,6412211,EE17189,VALGA MAAKOND,VALGA VALD,"6412211","632464",2004/01/26 00:00:00.000,"BROILER;KALKUN;LAMMAS;MUNAKANA"
688441,6402828,EE2239,VÕRU MAAKOND,VÕRU VALD,"6402828","688441",2004/01/26 00:00:00.000,"MUNAKANA;VEIS"
675411,6403134,EE2244,VÕRU MAAKOND,RÕUGE VALD,"6403134","675411",2004/01/26 00:00:00.000,KITS
703019,6407007,EE2246,VÕRU MAAKOND,SETOMAA VALD,"6407007","703019",2004/01/26 00:00:00.000,"MESILANE;MUNAKANA"
681428,6409067,EE17223,VÕRU MAAKOND,VÕRU VALD,"6409067","681428",2004/01/26 00:00:00.000,VEIS
662789,6386972,EE17309,VÕRU MAAKOND,RÕUGE VALD,"6386972","662789",2004/01/27 00:00:00.000,VEIS
657797,6417010,EE17311,VÕRU MAAKOND,VÕRU VALD,"6417010","657797",2004/01/27 00:00:00.000,"MUNAKANA;PART"
683772,6391605,EE17419,VÕRU MAAKOND,RÕUGE VALD,"6391605","683772",2004/01/28 00:00:00.000,MESILANE
683732,6391623,EE17420,VÕRU MAAKOND,RÕUGE VALD,"6391623","683732",2004/01/28 00:00:00.000,MUNAKANA
690076,6419702,EE17422,VÕRU MAAKOND,VÕRU VALD,"6419702","690076",2004/01/28 00:00:00.000,VEIS
659184,6383390,EE17423,VÕRU MAAKOND,RÕUGE VALD,"6383390","659184",2004/01/28 00:00:00.000,MUNAKANA
674716,6419269,EE2310,VÕRU MAAKOND,VÕRU VALD,"6419269","674716",2004/01/28 00:00:00.000,SIGA
675734,6418389,EE2311,VÕRU MAAKOND,VÕRU VALD,"6418389","675734",2004/01/28 00:00:00.000,SIGA
675017,6419278,EE2312,VÕRU MAAKOND,VÕRU VALD,"6419278","675017",2004/01/28 00:00:00.000,SIGA
674917,6419125,EE2313,VÕRU MAAKOND,VÕRU VALD,"6419125","674917",2004/01/28 00:00:00.000,SIGA
684725,6446396,EE17424,PÕLVA MAAKOND,PÕLVA VALD,"6446396","684725",2004/01/29 00:00:00.000,MESILANE
615158,6445285,EE17698,VILJANDI MAAKOND,VILJANDI VALD,"6445285","615158",2004/02/03 00:00:00.000,VEIS
678422,6427151,EE2458,PÕLVA MAAKOND,PÕLVA VALD,"6427151","678422",2004/02/03 00:00:00.000,"MUNAKANA;VEIS"
663363,6437309,EE2467,PÕLVA MAAKOND,KANEPI VALD,"6437309","663363",2004/02/03 00:00:00.000,"KITS;LAMMAS;MUNAKANA;VUTT"
680067,6390284,EE2485,VÕRU MAAKOND,RÕUGE VALD,"6390284","680067",2004/02/05 00:00:00.000,HOBUNE
633630,6412729,EE2493,VALGA MAAKOND,VALGA VALD,"6412729","633630",2004/02/05 00:00:00.000,"HANI;MUNAKANA;PART;VEIS"
640338,6409943,EE17939,VALGA MAAKOND,VALGA VALD,"6409943","640338",2004/02/05 00:00:00.000,VEIS
651188,6426751,EE17942,VALGA MAAKOND,OTEPÄÄ VALD,"6426751","651188",2004/02/05 00:00:00.000,
625842,6411967,EE2502,VALGA MAAKOND,VALGA VALD,"6411967","625842",2004/02/05 00:00:00.000,"HANI;MUNAKANA"
639330,6404828,EE17957,VALGA MAAKOND,VALGA VALD,"6404828","639330",2004/02/05 00:00:00.000,"MUNAKANA;VEIS"
625469,6410148,EE2505,VALGA MAAKOND,VALGA VALD,"6410148","625469",2004/02/05 00:00:00.000,"MUNAKANA;VEIS"
643475,6445166,EE2510,VALGA MAAKOND,OTEPÄÄ VALD,"6445166","643475",2004/02/06 00:00:00.000,MUNAKANA
628009,6439380,EE17983,TARTU MAAKOND,ELVA VALD,"6439380","628009",2004/02/06 00:00:00.000,VEIS
628546,6441574,EE17984,TARTU MAAKOND,ELVA VALD,"6441574","628546",2004/02/06 00:00:00.000,VEIS
615569,6445147,EE500,VILJANDI MAAKOND,VILJANDI VALD,"6445147","615569",2004/02/06 00:00:00.000,SIGA
620169,6429757,EE2518,VALGA MAAKOND,TÕRVA VALD,"6429757","620169",2004/02/06 00:00:00.000,LAMMAS
620153,6429779,EE18001,VALGA MAAKOND,TÕRVA VALD,"6429779","620153",2004/02/06 00:00:00.000,MUNAKANA
621102,6420644,EE2525,VALGA MAAKOND,TÕRVA VALD,"6420644","621102",2004/02/06 00:00:00.000,MUNAKANA
628576,6444772,EE2534,TARTU MAAKOND,ELVA VALD,"6444772","628576",2004/02/06 00:00:00.000,"HOBUNE;KALKUN;KITS;KUULIK;MUNAKANA;PAABULIND;PARLKANA;PART;VEIS"
625318,6410131,EE18090,VALGA MAAKOND,VALGA VALD,"6410131","625318",2004/02/10 00:00:00.000,MUNAKANA
649166,6446190,EE18091,VALGA MAAKOND,OTEPÄÄ VALD,"6446190","649166",2004/02/10 00:00:00.000,MUNAKANA
630120,6404810,EE18092,VALGA MAAKOND,VALGA VALD,"6404810","630120",2004/02/10 00:00:00.000,MESILANE
643021,6389440,EE2555,VALGA MAAKOND,VALGA VALD,"6389440","643021",2004/02/10 00:00:00.000,MUNAKANA
645867,6439496,EE2563,VALGA MAAKOND,OTEPÄÄ VALD,"6439496","645867",2004/02/10 00:00:00.000,VEIS
622726,6442130,EE2564,TARTU MAAKOND,ELVA VALD,"6442130","622726",2004/02/10 00:00:00.000,"MUNAKANA;VEIS"
646600,6399590,EE18167,VALGA MAAKOND,VALGA VALD,"6399590","646600",2004/02/10 00:00:00.000,LAMMAS
687999,6438707,EE18191,PÕLVA MAAKOND,PÕLVA VALD,"6438707","687999",2004/02/11 00:00:00.000,LAMMAS
689237,6439774,EE18196,PÕLVA MAAKOND,PÕLVA VALD,"6439774","689237",2004/02/11 00:00:00.000,VEIS
696185,6417763,EE2591,VÕRU MAAKOND,VÕRU VALD,"6417763","696185",2004/02/11 00:00:00.000,MUNAKANA
696148,6417776,EE18201,VÕRU MAAKOND,VÕRU VALD,"6417776","696148",2004/02/11 00:00:00.000,"HANI;LAMMAS;VEIS"
675649,6404180,EE18202,VÕRU MAAKOND,RÕUGE VALD,"6404180","675649",2004/02/11 00:00:00.000,MESILANE
621878,6408725,EE18203,VALGA MAAKOND,VALGA VALD,"6408725","621878",2004/02/11 00:00:00.000,"LAMMAS;MUNAKANA;PART"
629654,6405897,EE2598,VALGA MAAKOND,VALGA VALD,"6405897","629654",2004/02/11 00:00:00.000,MUNAKANA
623283,6431498,EE18209,VALGA MAAKOND,TÕRVA VALD,"6431498","623283",2004/02/11 00:00:00.000,VEIS
666872,6401371,EE18279,VÕRU MAAKOND,RÕUGE VALD,"6401371","666872",2004/02/12 00:00:00.000,VEIS
668696,6431209,EE18280,PÕLVA MAAKOND,KANEPI VALD,"6431209","668696",2004/02/12 00:00:00.000,
670989,6429171,EE18282,PÕLVA MAAKOND,KANEPI VALD,"6429171","670989",2004/02/12 00:00:00.000,VEIS
653422,6439708,EE2614,PÕLVA MAAKOND,KANEPI VALD,"6439708","653422",2004/02/12 00:00:00.000,MUNAKANA
698524,6430040,EE2615,PÕLVA MAAKOND,RÄPINA VALD,"6430040","698524",2004/02/12 00:00:00.000,MESILANE
705361,6421498,EE18292,VÕRU MAAKOND,VÕRU VALD,"6421498","705361",2004/02/12 00:00:00.000,VEIS
704192,6421388,EE2616,VÕRU MAAKOND,VÕRU VALD,"6421388","704192",2004/02/12 00:00:00.000,MESILANE
698642,6421753,EE2618,VÕRU MAAKOND,VÕRU VALD,"6421753","698642",2004/02/12 00:00:00.000,"MESILANE;VEIS"
681834,6436908,EE2621,PÕLVA MAAKOND,PÕLVA VALD,"6436908","681834",2004/02/12 00:00:00.000,LAMMAS
672255,6416695,EE18417,VÕRU MAAKOND,VÕRU VALD,"6416695","672255",2004/02/16 00:00:00.000,"HANI;KITS;MUNAKANA;PART"
683856,6401969,EE18418,VÕRU MAAKOND,RÕUGE VALD,"6401969","683856",2004/02/16 00:00:00.000,KITS
683041,6421597,EE18459,VÕRU MAAKOND,VÕRU VALD,"6421597","683041",2004/02/16 00:00:00.000,"HANI;LAMMAS;MUNAKANA"
